WISEID,Answer,KIScore
118590,David's claim is partial because the both ovens went at about the same speed,2
118578,David's claim is incorrect because  the wider box attracts way more heat from heat bouncing off from the earths crust and the tall and skinny boxes heat turns into infrared radiation.,2
118619,David's claim is incorrect because the more area for radation to come the more radation can get trapped and turn into heat.there is less of the when you have a skiny box.,5
118586,0,1
118608,"David's claim is wrong because even though the tall and the  skinny and wide and the short are different their areas are the same and so that is why the same number of temperature has came, 21.16 for the minutes 2:15.
",2
118598,David's claim is incorrect because the wide box collected more heat than the thin box. I think the wide box had more space at the top to collect heat. While the thin box only collected a small amount of heat. Although he was correct about how the thin box gave less chances for heat to escape but I think he forgot that sunlight needs to be absorbed in order to make heat. ,4
118597,David's claim is correct  because I tried it and it dropped really fast .,2
118603,David's claim is incorrect because the short's of garvaty gave it more heat.,2
118594,David's claim is wrong because if the wide open box gets more heat,2
118595,0,1
118637,0,1
118630,David's claim is rung because the box skinny and tall they get hot too slow.,4
118545,David's claim is partially correct because they do store more heat but i still think they get the same amount.,2
118557,"David's claim is partly correct because even though it keeps more heat then the short and wide box, the short and wide box has more heat that falls into it.",2
118531,David's claim is incorrect because on the chart it said 30.5 deg Celsius and the Skinny said 27.9 deg Celsius.,3
118563,David's claim is not correct because the fat box got a bigger tempature than the skinny box;there was more room for the sunrays to go in in and become heat.,5
118539,David's claim is incorrect  because the wide and short got hotter faster,4
118564,David is incorrect because since wide and short is wide it can get more heat.,3
118538,David's claim is incorrect because the wide and short box heated way faster than the skinny and tall box.,4
118569,David's claim is ... correct because ... it got more heat faster than the other one.,2
118528,David's claim is incorrect because on the graph the wide and short went up faster and it got higher the short and wide got 5.5 degrees higher then the tall and skinny,4
118544,David's claim is incorrect because more heat hits the bottom of the short and wide box,2
118546,David's claim is incorrect because I tested and studied my graph when I experimented and my results showed otherwise.,2
118560,David's claim is ... because ... it reflects,2
118547,David's claim it is because  it letr less engergy in because it is skinny ,3
118555,David's claim is ... because the energy is used by the earths atmosphere and it will bounce off of it. ...,2
118552,David's claim is ... because ...,1
118553,David's claim is partly correct because he doesn't have the correct answers .,2
118568,David's claim is ... because ...,1
118558,David's claim is wrong because if it is skinny it cannot conserve as much heat as the wide box.Energy move by heating an oven becuse when it gets inside of the oven it sometimes gets out and it stays mostly.,3
118559,0,1
118554,David's claim is wrong because the skinny and tall lets in less light.,4
118535,David's claim is incorrect because the short and wide box worked way better than the tall and skinny one did. The energy moves on what type of heat and energy it is. The solar radiation stayed mostly outside of the box. The infrared radiation stayed both in and out of the box. The heat stayed only in the ground and in the box. ,3
118570,0,1
118566,0,1
118540,David's claim is correct because the tall and skinny box did heat up quicker than the wide and short box. The energy that went into the tall and skinny box held more heat than the wide and skinny box.,2
118456,David's claim is that the skinny and tall was going to keep more heat in but the wide and short kept more heat.,2
118461,David's claim is that the tall and skinny box is gets heated faster because the window is smaller so less energy will leave the box.,2
118448,"David's claim is incorrect because the tall and skinny box could get light from only a very small area but, the wide and short box got light from a big area.",4
118450,David's claim is incorrect because the wide and small oven got to 24.9 degrees c in 51 seconds while the tall and skinny oven got 24.9 degrees c in 72 seconds. The wide and small oven collects heat very fast.,4
118441,David's claim is wrong because the short and wide box's graph went up steeper then the tall and skinny box.,3
119017,"David's claim is wrong because in .64 minutes, the short and skinny box was 3.1 deg higher. I think this happened because there is a bigger space for heat to get in.",3
118459,0,1
118453,David's claim is wrong because the wide box gets more heat because it is wider.,3
118457,David's claim is wrong because the bigger box a better time than the small box,3
118463,David's claim is wrong because there is more space and it takes longer for the heat to escape ,2
118476,David's claim is incorrect  because it doesnt matter how long or short it is ,2
118407,David's claim is party because I changed the reflectivity a little it went down .,2
118393,David's claim is correct  because it heat was faster abosorbed in the wide box.,2
118403,David's claim is partly correct because the solar radiation is not always staying in and it goes back into the air,2
118419,David's claim is ... because ...he was right if he just increase hestime,2
118405,David's claim is not correct because th skinny and tall one took longer to heat up the the short and wide box ,4
118406,"David's claim is false because the short and wider one had more of a flat area, when the tall had a smaller area.",3
118418,David's claim is wrong because the wide had more solar radiation than the long and short.,3
118412,David's claim is parly correct because .. the skinny and tall collect more than the wide and small,2
119064,David's claim is ... because ...he did put then in the order,2
118404,David's was incorrect because the skinny and tall is and they have no space,3
118410,David's claim is the skiney whone was corect ... because he got it wright...,2
118395,David's claim is incorrect because the tall and skinny box has less of and opening which the solar radiation will not go in the box as much as the wide and short. The wide and short will heat faster because there is more space for the solar radiation to get absorbed by the box.,4
118402,David's claim is wrong because the wide and short one took more heat,3
118234,0,1
118298,David's claim is not correct because the temp he must have got was 34.3 and the wide and short got 45.3 C.,3
118297,David's claim is wrong  because according to the Sunray the short and wide box worked better than the tall and skinny box.,3
118304,David's claim is partly correct because it is true that the thinner oven is letting out less IR but it is also letting in a lot less SR. The short and wide one let in lots of SR and kept in a decent amount of IR.,4
118308,David's claim is wrong because the wide and short box got a higher tempature.,3
118313,"David's claim is wrong because the wide and short one absorbs more heat. It absorbs more heat because it does reflect more, but it also absorbs more.",3
118312,David's claim is was incorrect because the wide and short box had a bigger window that allow it to absorb more solar radiation that converted to heat.,5
118307,"David's claim is wrong because the wide and flat box had more heat in less time it also heated faster.
",4
118321,David's claim is not correct because the wide and short is absorbing more solar radiation than the skinny and tall one ,4
118310,David's claim is ... because ...hfuafja.,1
118294,David's claim is ... because ...,1
118309,David's claim is ... because ...,1
118296,David's claim is incorrect because 38.5<58.9,3
118306,David's claim is not correct because the energy past thru the wide box faster. ,3
118316,David's claim is inncorect because when i recorded the information the wide and short got hotter than the tall and skinny,3
118319,David's claim is wrong because the skinny and tall one did not  have a big enough space for the cover to absorb as much heat as possible.,3
118293,David's claim is ... because ...,1
118320,David's claim is ... because ...the box was barely letting the sun in so it disappeared.,2
118301,David's claim is ... because ... the skinny and tall box went up to a high temperature than the other box.,2
118300,David's claim is wrong because is see on the chart the wide and short is heating up faster and the tall and skinny one is to squeezed in so it doesn't get that much heat.,4
118311,David's claim is right because on the skinny and tall box the heat stays longer then it escapes and turns into infared radiation but it hits the box again and turns into solar radiation. ,2
118323,David's claim is wrong because the tall and skiny box lets the heat get out like it shows on the model,2
118303,David's claim is wrong because he thinks that the tall and skiny didn't work but the short and long box worked,2
118305,David's claim is ... because ... there is more heat than solar and also infared radiation,2
118315,David's claim is incorect because the highest temp for his box is 37.8 and the highest for the wide and short is a staggering 46.0 degrees celcius thats 132.8 degrees! thats why wide and and short is the best box for a solar oven,3
118299,David's claim is wrong because when you test the resuts it didn't come out as david said in the begning,2
118314,0,1
118302,0,1
118601,David's claim is incorrect because the small box absorbs more heat due to its big surface area.,3
118600,David's claim is not correct because it went faster.,3
118616,David's claim is correct because the thinner box captures the less energy to bounce back into the airs surface.,3
118618,David's claim is incorrect because I tested it and the wide and short box takes less time to heat up,4
118607,David's claim is wrong because the fat and skinny box heated up slower then the short and fat box. the short and fat box had more area for solar radiation to enter. there was more space for the heat to escape but the box did not loose much heat.,4
118614,David's claim is correct  because ...the taller box keeps more heat,2
118620,David's claim is ... because ... infared and heat get in,2
118622,David's claim is correct because the wide and short did not conceal as much as the tall and skinny.,2
118602,0,1
118621,David's claim is partly correct because it almost got as much as the short and wide ones,2
118626,David's claim is ... because ... it attracts the heat and stays because little he box more heat stays attracted inside and bigger the box more heat goes away.,2
118623,David's claim is ... because ... the long and wide box got to 43.1 degrees c.The oven heated up faster because its space is more open.,3
118606,"David's claim is wrong because he said the tall and skinny one would get hotter faster but, the short and wide got hotter faster",
118628,David's claim is ... because ...,1
118613,David's claim is wrong  because tall and skinny was 20.1 less than wide and short,3
118947,David's claim is wrong because the opening is too small so less heat get in.,3
118615,0,1
118632,David's claim is incorrect because the shorter one gets more heat,3
118604,David's claim is in correct because the graph said so,2
118612,David's claim is ... because ...corect beacuse the tall heat leaves fast and the wide has more space to heat,2
118610,David's claim is wrong because the wide and short one worked way better ,3
118624,0,1
118518,"David's claim is incorrect because ... the wide and short box heated up to a higher degree in 2 minutes.
Energy moves around and absorbs in the process of heating up and oven or space.",4
118514,David's claim is incorrect because In the short and wide oven you have more surface area so you can absorb more heat than in a tall and skinny box,3
118515,"David's claim is partly correct because most of the heat in the wide box stays in but some of the heat in the tall bax goes away but then comes back so they both are kind of the same, partly.",2
118519,David's claim is correct because the skin and tall one get a lot of energy.,3
118511,David's claim is ... because ... he said that the skinny and tall box would heat up faster but he was wrong because the fat and short box heated up faster,4
118517,David's claim is wrong because the skinny one can get less heat in at once so the small wide box can let more heat in.,3
118512,David's claim is wrong because there was not enough room for the heat to get in on the tall and skinny box.,3
118533,David's claim is wrong because the tests show that the wide and short box is bette,3
118536,"David's claim is incorrect because according to the data, the short and wide got 41.9 degrees celsius in 2 min. and the short and skinny got 32.1 degrees celsius in 2 min.",3
118537,David's claim is wrong  because when the heat reflects it has more surface area to reflect off of.,2
118542,David's claim is wrong because the short and skinny box got 32.4 degrees in 2 minutes and the wide and short box got 42.5 degrees in 2 minutes.,4
118521,David's claim is wrong because the wide box trapped more heat then the thin one.,2
118516,David's claim is not corectt because a wide and skiny box worked better.,3
118529,"David's claim is incorrect because the skinny box got to 33.8 in 2 minutes and the wide box got to 44.7 in 2 minutes. The wider box could keep a lot of energy because of the space and the skinny box doesn't have a lot of space. So, this means David was wrong. ",4
118549,David's claim is correct because when you use the the short one temp will drop and it will take long to heat things up ,2
118543,David's claim is wrong because the wide and short one heat up faster because more heat can go inside.,3
118548,David's claim is correct because on the graph the temputure rises. THe box obsorbs alot of heat which causes it to get hotter.,3
118534,David's claim is hardship ... because he used tall and skinny...,1
118513,David's claim is incorrect because the wide and short test showed that it heated faster than the skinny and tall.,4
118567,"David's claim is party correct because he said the tall and skinny  would heat up the most, but they eventually got to the same temperature.",2
118522,David's claim is wrong because the wide has more space for heat to come into the box,3
118532,porque la grande calienta mas que la otra calienta mas porque no sele sale la temperatura.,2
118510,David's claim is incorrect because the short and wide box heated up faster.,4
,#N/A,1
118526,David's claim is wrong because he said the tall box would heat up faster.the wide box heated up faster. the heat moved faster through the the smaller box then the tall box.,4
118509,David's claim is wrong because the tall and skinny got 32.5 and the short and wide got 46.6,2
118556,David's claim is right because the he less heat goes out the more the box heats up.,2
118478,He is correct because the widder box which has more surrace area.,3
118468,David's claim is incorrect because the wide and short box got 44.6 degrees in 1.92 minutes while the tall and skinny box got 34.9 degrees in 1.92 minutes.,4
118479,David's claim is correct because the skinny and tall got more heat,2
118466,David's claim is not correct because the small and short one went up faster.,3
118473,David's claim he is in correct because he said the skinny box will get more,3
118488,0,1
118465,"David's claim is incorrect because the short and wide has a wider space for the solar radiation to get through, so more escaped, but more got in, so it heated up faster.",5
118471,David's claim is wrong because the wide box heated faster and for a longer amount of time.,4
118475,David's claim is incorrect because he said the skinny one will heat up faster.  In the wide box there was more of an opening for the light to go in.,4
118483,David's claim is partly correct because the tall and skinny box does let out less heat but also brings in less heat.,2
118477,David's claim is incorrect  ... because ... if he looked very closely to the graph were the temperature shows and tests the skinny one first you will see that it got 1:30 and the wide one got 2:25 seconds which makes Davids prediction wrong.,3
118480,Davids claim could be right but im pretty sure he isnt because when you look at the graph you see that the wide and short one works better.,3
118484,David's claim is not right  because  i fasten things up a little and the small worked,2
118474,David's claim is ... because ..,2
118470,"David's claim is incorrect because the temperature and results of the wide and short box were way better than the tall and skinny box.  The energy moves through the a short box way quicker than a tall box.  For example, if there is shallow water it heats up quicker than if the water is really deep. ",3
118490,David's claim is incorrect because the wide and short box got 48.9 Celsius and the tall and skinny box got 38.5 Celsius ,3
118485,David's claim is ... because ... the last one was more,2
118487,David's claim is incorrect because the box that was tall and skinny could not hold as mutch heat as the other one,2
118486,David's claim is partly correct because what I saw was that the tall and skinny was kinda getting the same result as the wide and short.,2
118469,David's claim is incorrect because the short and wide box got hotter,2
118472,0,1
119020,David's claim is incorrect because the skinny and tall one has a tinier opening than the short and wide one so the solar radiation doesn't doesn't go into the box more.,3
118467,David's claim is incorrect because the skinny and tall one does not get much of sun light like the short box and it takes longer with the tall box,4
118482,David's claim is ... because ... i saw on the graph.,2
118523,0,1
118530,David's claim is incorrect because i saw that in the skinny box there were less heats than the wide box.,3
118562,David's claim is ... because ...,1
136389,"David's claim is incorrect. He said that the skinny and tall box will heat faster but the short and wide box will heat up faster. Heat rises and in the short box, the heat will take a shorter time to reach the top. In the tall box there is a long way to reach the top. ",3
136362,David's claim is  incorrect... because ... the graph showed that it heatedd faster. Also there is more room for it to move and go places to heat up fast.,3
136368,David's claim is correct because it did heat up faster by 1.60 it was at 44 degrees and the other box was at 41 degrees when it was at 1.60 in time.,2
136372,"David's claim is incorrect because his clam was the tall and thin box, it was 2.9 degrees celsius degrees short.",3
136352,David's claim is correct because ...The higher temperature is happening faster in the tall and skinny box instead of the wide and short.,2
136382,"David's claim is wrong because his box heated up much slower than the short box. The heat in his box raised slower because the solar radiation and heat had a smaller target making it gain heat a bit slower. Since the other box was wide it caught more heat and radiation, plus the window to catch solar radiation was bigger making it absorb much more light giving it a high albedo. ",3
136374,David's claim is partly correct because his original idea was incorrect because it reflected more than absorbed,3
136356,David's claim is ... because ... it collects more heat than the wide and short one.,1
136370,David's claim is correct because during the graph that one was getting hotter faster.,2
136354,David's claim is incorrect because The wide box would be better because it heats up faster and gets a good amount of heat and the tall and skinny box would get heat very slow but would get a higher rait but slower time,3
136367,David's claim is ... because ... his clame was to tall at 20.1 digress celceus.,2
136388,David's claim is correct because at one minute the temperature for the Skinny and Tall box was lower than the Wide and Short box and the same thing happened at the two minute mark.,2
136683,David's claim is partliy ... because ...the long one was ok but the shorter one workt beter,2
136369,,1
136378,David's claim is ... because ...     I don't get it,2
136359,,1
136390,,1
136375,David's claim is wrong  because it heats up slower,2
136384,David's claim is incorrect because less sun rays will get into the box there for the box will not be as hot.,3
136387,,1
136366,David's claim is wrong because if you watch it all the way heat goes in and out and in and out. ,2
136363,David's claim is wrong because the wide and short one attracts way more molecules faster making it hotter faster. The tall and skinny one dosen't.,2
136373,David's claim is correct because because what i see is the skinny and tall box i think it collects a lot of heat and causes it too have heat and makes it have radiation.,2
136360,David's claim is incorrect because it didnt heat up faster.,3
136364,David's claim is wrong because the graph went up bet slowly went down at the skinny and tall one,3
136380,David's claim is not correct because the wide and short oven is collecting more heat than the tall and skinny oven.,2
136391,I think the wide and short one will warm up because of the amount of solar that it is getting mean that it should be cooking faster and their is lots of amounts of heat coming from the solar on to the oven. I also think this because their is a way less infered in the animation.,3
136379,David's claim is wrong because tall and skinny does not conduct heat well,2
136377,,1
136381,"David's claim is wrong because the graph it shows that the short and wide oven is hot. The tall and skinny one wasn't. The heat goes toward the ovens, but the short and wide one keeps a lot of heat. Not the tall and skinny one.",3
136361,,1
136685,David's claim is incorrect because all the energy keep going out.,2
136419,David's claim is partly correct because the skinny and tall one heats up quicker but then the temp. drops but the wide and short one heats up at a very similar speed and its temps stays up,2
136415,David's claim is ...wrong because ...the heat is mainly in the ground around the box to little heat is going into the box.,2
136395,"David's claim is not correct because the boxes take up the same space, so they will take the same time to heat up.",2
136393,"David's claim is ... partially correct because ... the skinny and tall box lost less energy, but the wide and short box's bigger window let in more energy. ",3
136408,David's claim is ...wrong  because ... it didnt collect as much heat.,3
136421,David's claim is not correct because he said the tall one would be hotter but the short one was hotter and much quicker.,2
136404,"David's claim is partly because most of the energy is staying in the oven, but if you observe it closely, you can see some of the heat leaving it.",2
136420,David's claim is partly correct because the tall and skinny boxdoes let less heat out but it also let less heat in the box.,3
136414,David's claim is correct because the skinny one got hot very fats and the wide one took longer. ,2
136392,David's claim is incorrect because the short and skinny one is absorbing more light and is better trapping it inside because since it's bigger the sun's radiation comes in more because it has a bigger space.,3
136397,David's claim is correct  because the smaller the oven the more energy will get to it faster.,2
136424,David's claim is wrong because the tall skinny box does not absorb heat quick enough to heat up quickly. ,3
136423,"David's claim is incorrect because while the skinny and tall pan took some time, wide and short pan didn't take any time at all.",3
136403,"David's claim is correct, because he said that the skinny and tall box would heat up faster than the wide and short box and he is correct. If you look at the picture, then you can see that the skinny and tall box forms a lot more red circles than the wide and short box. The little red circles represent heat.",2
136412,David's claim is wrong because the wide short one was warming up faster.,3
136407,"David's claim is correct because ...The skinny one got really hot really fast, but the wide one took longer.",2
136411,David's claim is PARTLY because A WIDER AND SHORTER OVEN COLD HAVE THE SAME COMPASSIONATE. ,2
136402,David's claim is ... because ... in the example it was going a lot faster.,2
136400,David's claim is ... because ...the taller one got more heat.,2
136406,David's claim is right  because the heat particles come to the skinny box fast because of the sun beams.,2
136405,David's claim is correct because when then sun comes down it bounces off the Earth's surface and then as it goes up it gets traped in the bow thing. ,2
136416,David's claim is ...partly correct because ... less heat will escaep  but that also goes with the fact of less heat will get in,3
136409,David's claim is partly correct ... because ... The skinny oven let less energy out but it also let less energy in.,3
136398,"David's claim is partly correct because both boxes will heat up almost at the same time. They will do this because they are different ways, but the same-ish sizes. The other one might heat up faster because it has more room for the heat and energy to travel in.",2
136418,David's claim is ... because ... he was wrong on the graph ,2
136399,Davids claim is not correct because the graph shows much more then David said ,2
136417,David's claim is going to work  because of the particles in it.,2
136425,"David's claim is correct because The heat in the oven is moving quickly and heating it. Lots of solar and infrared radiation are in it.
",2
136394,David's claim is correct ... because ... the tall and skinny one heated up faster.,2
136422,David's claim is ... because ... he thought that the skinny and taller box would more more heat and the tall box attracted more heat.,2
136410,David's claim is wrong because both boxes reacted the same.,2
136396,David's claim is ... because ... dd,1
136426,,1
136413,"David's claim is partly because it might go quicker but it does not get as much heat so it would not be AS good, but it was faster.",2
136453,David's claim is ...is correct because ... the sunlight did not have a large enough exit for the heat to leave and it heated faster so David is correct.,2
136451,David's claim is partially correct and partially incorrect  because each heated at the same pace,2
136462,David's claim is wrong because the shrot and wide is fast becasue it sees more heat than the tall one. ,3
136481,David's claim is partly correct because the taller box has a little bit smaller temp because that box is not catching a lot of sunlight.,2
136460,David's claim is partly ... because ... skinny would be a good choice but i wouldn't go with tall because heat rises and whatever your heating will most likely be near the bottom so it won't heat up as fast. ,2
136457,"David's claim is wrong because in 2 minutes, the tall + thin box was a lower temperature than the short and wide. What I found out is that in the tall + thin box, less solar radiation was captured compared to the wide + short box. Though, the tall and thin box was able to keep the heat a bit longer.",4
136459,David's claim is incorrect because he thought the box was going to be short and fat but it turned out to be tall and skinny,2
136476,David's claim is ... because ...uuu,1
136456,"David's claim is wrong... because ... he said that the tall and skinny oven would heat up faster but the wide and short one did. The wide and short one had a much bigger mouth to absorb sunlight, therefore giving the sunlight a much bigger target to go into.",3
136483,David's claim is ... incorrect because ... the heat is heating up because the heat is going down and heating the ground not the box,2
136463,David's claim is true because the tall and skinny box got hotter. This is because the heat gets trapped better.,2
136450,David's claim is wrong because the short and stubby box took faster to heat up.,3
136482,,1
136467,"David's claim is incorrect because the whole in the wide and short oven is bigger, so it takes more heat in.",3
136454,David's claim is wrong because the bigger the window the more heat comes in.,3
136465,David's claim is not correct because if you use less energy it will not heat up faster.  ,2
136477,David's claim is incorrect because the skinny box is taller and gets less heat.,2
136468,David's claim is partly right because more sun energy goes in the wide and short oven and the skinny and tall not enough of the suns solar energy goes in and most of it goes out so David's claim is a little wrong. ,3
136461,David's claim is wrong because the skinny and tall is so much slower than the fat and short and it also gets hotter all the time and increases way more than skinny and tall,2
136475,"David's claim is partly correct because I think the skinny and tall oven will heat up faster than the wide and short oven because the window is smaller, so it will let less energy leave the oven.",2
141559,David's claim is not rite because the taller one went up very slowly but the shorter one went up kinda faster than it and held in way more heat,3
136485,,1
136452,David's claim is wrong because the wide and short one will have more heat in it.,2
136471,David's claim is wrong because the skinny and tall would not take more heat because its a taller space.,2
136474,"David's claim is the skinny and tall oven will heat up faster than the wide and short oven because the window is smaller, so it will let less energy leave the oven. There is more surface area on the wide and short one, so there is more heat to keep.",3
141560,,1
136469,David's claim is incorrect because the tall skinny one is producing lower temputares than the. The wide short one is heating up quickly.,3
141561,David's claim is ... because ...  He says one will be hotter then one but the are the same size because the space it goes into i\s the same size.,2
136480,David's claim is partly correct because the heat is high but be a little hotter by like 2 so it can reach 80.,2
136464,David's claim is ... because ... David's claim is partly right because not that much heat got away but there was still a lot of heat that got away as well.,2
136455,"David's claim is ""correct"" because when there is less room to heat up, and if there is less room and space to heat up, the less energy it will have to be using up and wasting.",2
136492,David's claim is wrong because the wide short one heated up quicker because when you bump up the speed the movement of energy causes it to have the temperature rise.,3
136500,"David's claim is partly right ... because the wide box has more room to move around which means it moves around to the food quickly, but doesn't heat it as strong.",2
136494,David's claim is correct because the skinny and tall box's temperature is heating up faster than the wide and short box's temperature. The more solar radiation and infrared radiation the hotter th teamperature.,2
136495,David's claim is correct because the tall and skinny one heat up quicker.,2
136499,"David's claim is partly correct because he said that less energy will leave the box he is correct on that part, but he was incorrect on saying that it would catching solar energy. All the solar energy just bounces off.",2
136489,"David's claim is wrong because the tall and skinny box took longer to heat up, since the heat didn't fully enter. It just reflected/bounced off.",2
136498,,1
136503,David's claim is wrong because the wide short was a bigger target for the sunrays to hit so more heat got into the box.,3
136509,David's claim is not correct because the tall and skinny is slower than the short and wide one.,2
