WISEID,Answer,KIScore
154137,"The important decisions I would make is putting the tomatoes in a location that wouldn't melt , destroy or even squish the tomatoes. I would put the tomatoes under  a green house because a green house is like having it outside but indoors.",2
154138,you can make a green house so you can put the tomatoes. This way u can keep the tomatoes fresh and not bad.,2
154139,it can effect it by being very hat and that can kill  the plants.,2
154142,The energy that enters the structure is going to become heat and some of it is going to make the water evaporate .,4
154149,"You will need to have a tinfoil room and a glass top, so you can trap the heat and gather heat.",4
154154,it would affect the tomatoes because the sun is way to hot in the summer so you would pick them in the rain because you don't get hot sun on your back. The sun will burn your back and your neck.,3
154156,Building a energy around the garden for the tomatoes can grow.,2
154302,You can build a shed for the tomatoes instead of keeping them outside in the winter and it also depends on where in the what state  the tomatoes are growing in like if its somewhere that snows you might want to build a shed for the tomatoes instead of keep them in the snow all winter or if there are hurricanes where you live and where you are growing the tomatoes.,2
154304,a decision that might impact the temperature inside the structure would be how big the strucure is because the sun will have to heat more air in a big structure and heat less in a smaller one,4
154306,Like a magnifying glass it strengthens the heat in winter making energy for the tomatoes.,2
154308,"Some decisions I might need to make are the area,for instance the sunlight if I go and plant tomatoes at the top of mount Everest so that means location. Another is amount of water because in winter there is going to be rain so might not to water a lot. Maybe a greenhouse might work",3
154309,"The color might effect the amount of plants grown, because if it's a dark color it might trap more heat than a light color. Another variable that might effect the heat trapped inside the structure is maybe the size of the opening. When I was doing the problem with David, the size of the opening was smaller than the other box.",3
154312,you could build a garden house that has the temperature you want it to have.,2
154313,"How much sun the plants get, how much heat is given, and how much heat gets out. These are important because the plant needs sun, the plants cant be cold or they will die, and you don't want to lose heat or else that's heat that the plant isn't getting. You can make a greenhouse",3
154314,I might need to move the structure into the sun.,3
154315,"Well if you make it so there is no holes on any part of the structure you could trap the heat in and also can put a light as the sun because lights get warm after a while if the are lit and it has light just like the sun. These decision may affect the amount of energy by losing warm air, losing light, and maybe the temperature inside.",4
154316,I think you would need to make some sort of plastic structure that traps in heat from the sun to keep the tomatoes warm.,3
154317,I would make green a house with heaters but the right temperature for the tomatoes so the tomatoes would grow that  my idea.,2
154320,"important decisions I would make is do i want it to be a greenhouse? maybe the greenhouse will work really well or because it is cold act like a reverse? Should we get solar panels? they would have to be on the ground so they don't effect the sunlight coming into the green house from the top, what if it isn't sunny? the solar panels would be a waste of money and the greenhouse wont get the sun to heat it up. I would most likely go with solar panels on the ground and a greenhouse that has shades in case we needed to make artificial sunlight if it is raining or just isn't sunny",3
154328,My decision would be to build  a greenhouse because the sun mostly makes it hot in there.I think it won't affect the garden because your mostly using the sun for heat not electricity.,3
154331,You might need to make a decision you will need to make is that you might want to grow them in the fall so you can save them for winter and eat them.,2
154333,You will have to make the decisions of what materials to buy and how to put it together. These decision can change the temp drastically up to 30 degrees.,2
154334,we will have to get soler panels  so we can use heated lamps to feed it to the plants like the sun in winter so then we just need to turn the lights off then at night we give it water,3
154338,,1
154339,How the temperature is inside the place your growing the tomatoes in.If you built a structure with holes in more cold air will go inside your structure so you will need to build a structure where no cold air will go inside.,4
154340,I would build a solar panel around the tomatoes.,2
154341,I would build a solar panel around the tomatoes.,2
154344,You could build a structure/dome to cover the tomatoes to keep it humid inside for the tomatoes to grow. It will give them energy because the sun might get through the clouds and shine through the glass to give them energy.,4
154346,I think the sun is good for tomatoes because the sun have C and this pass for frut .,3
154704,"Some important decisions that will have to be made are what material should I use, what should the structure look like, or how big will it be?",3
154846,Some important decisions you will have to make are if you would make it so that light could come through it when the door isn't open or are you going to leave the door open all the time. These decisions affect the energy of the room because you are letting light in and light comes from the sun and the sun produces energy.,4
154847,"Some important decisions I would need to make would be where to put the tomatoes, how much I would water them, how many seeds I would plant, and what kind of tomatoes to grow.",3
154914,"We will need to find a way to put enough energy in to keep it alive; however, we might need to take out some energy.",3
154915,It is the good to make it were the sun hits the tomatoes.,3
153978,The color of the structure could effect the amount of heat it collects. The type of  tomatoes can effect what conditions are needed. The location of the shelter could effect how fast the tomatoes grow. the amount of plant food and water it's given could effect the health of the tomatoes.,4
153979,plant different tomatoes at different time and see with grow faster and if they fit your budget,2
153982,It will have to be inside a green house because if it to cold outside there is no possible way to grow tomatoes.,2
154914,"We will need to decide if we would make a solar oven or a miniature greenhouse or something else, and that could change the size and amount of glass/see through materials which would affect how much light/heat leaves the structure.",4
153991,"Frame: Wood
Walls: concrete
Roof: glass",3
154107,"The important decisions they need to make are how big the structure should be, where it should be built, and what way should the structure face.",3
154117,"Important things to know when building a structure for tomatoes are knowing how much sunlight  you should let into the cage, you should know how wide and tall it should so you could fit all the tomatoes in it.",3
154126,You have to make sure the temperature isn't to hot or to cold and make sure the get the best place to put the tomatoes.,2
154111,One important thing is where you are making the structure. You need to make it in a sunny place.,3
154108,"One important decision that will impact the heat in the structure is the structure's length and width. If the structure is long and wide, it will absorb more heat, but if it isn't, the tomatoes will be cold.",4
154133,I will need to make the desicions to put the tomatoes seed in sun light so when I put water they grow into tomatoes .,3
154113,You will most likely use a green house to put the tomatoes in so that the tomatoes will be able to grow through out the winter without dying.,2
154120,"The community could build a solar oven. We could plant tomatoes inside the solar oven and get a lamp to heat the plants, but it would might take more than a few weeks to see results.",3
154137,The temperature that is good enough for the tomatoes is room temperature because when I plant a flower in my house my flower is healthy and it still grows.,2
154154,you need to feed them water and sun for a while and keep them in safe places were animals don't try to eat them or damage them. that's why you need to keep them safe.,3
154114,It would depend on the height of the green house from the sun.If it was closer to the sun than it would probably get hotter because its closer to the sun.,3
154121,if the heat hits the tomato to much it can over heat and exploed.,2
154131,What an important decision that I would make is the budget  for the materials. How this would impact the decisions are that I would need more money to complete the structure.,2
154125,us medl,1
154123,i would use wood walls and glass and the sun rays would travel throw them and get trap.,4
154313,How much heat will stay in and how hot will get.,3
154315,Some decisions may be how much sun will hit the plant and how much time you have to water it.,3
154304,you will need to make sure that the heat from the sun can get inside the structure. it will impact the temperature because if the sunlight cant get inside the structure it will stay cold and wont get any hotter.,4
154704,"Some decisions will be what materials to use, where to put it, and what the roof looks like. If the structure is made out of stone, no sunlight will enter it at all. If the roof has an open top, the cold air will enter and the heat will escape. And if the structure is surrounded by trees that block out all the light, the structure won't work.",5
154303,"You would need to make sure you have all of the same kinds of tomato, leave them all in the structure in the same amount of time before picking, and make sure you build your structure under the sun because that is the heat source you are using. And it also depends on what you are using to build the structure. The decisions may affect the amount of energy that enters and leaves the structure because like I stated before, it also depends on what materials you use to build the structure because some materials absorb heat faster and more efficiently.",4
154309,"Some important variables for this green house are what colors the structure is, what material it is made out of, and it's location.",3
154316,Some important decisions would be to make sure the structure lets in enough light and heat and lets out some of the heat so they don't too hot.,3
154312,You could use a tarp so that not that much heat would hit the plants.,2
154302,Well if you build a green house then you will probably have to have a heater in the green  house with the plants that need a lot of heat.,2
154314,Some magnifying glass would help get heat from the sun.,3
154317,If to much energy enters the plant the plant would probaly die.,3
154320,"Important decisions would probably be making the inside a certain color to attract and absorb a lot of heat, making only one side of the roof glass or plexi glass so it only filters in through one side or both, possibly making the roof angled to let more sunlight in or flat which makes sunlight just go directly in unlike an angle that you can have with an angled roof..",5
154344,I would put the structure more in the sun so the structure would get hotter from the sun and heat up the tomatoes.,3
153997,It might affect it because it wont grow naturally,2
153989,Important decisions are the lights and the engry because with all of that the temputure could get too hot for the tomatoes.,3
154000,a house around it that is made of glass because practily every other farmer use's a green house,2
153987,it can make more heat to rote the tonmmatoes,2
153981,"I will need to make a decision about what material I will use to attract heat. I used black paper in my solar oven project, but I don't think that will work for a large structure. Almost everyone knows that black attracts heat, this is because the blackness absorbs all of the light coming in its direction, without letting it out. This is why they should have some kind of black surface added to the inside of the greenhouse. The greenhouse will be entirely made of glass to allow heat to get trapped, causing the green house to stay warm even in the winter. Finally, I think that the green house should have some kind of angled reflective object at the plants. This will allow more sun rays to hit the plants, making them warmer and healthier.",5
153980,I would put solar panels in to create electricity and put in heat lamps to heat the room up. Also you want to put a thermometer in to see the temperature.,2
153996,The important decisions you will have to do are make sure the area that you put the tomatoes are where there's lots of sun and no branches for shade to keep the sun away. This will affect by having to put water every day on the tomatoes.,3
154026,"You will need to choose what material to make the structure out of.  For example, if you make it out of stone, then no heat can get in.  However, if you make it out of thin glass or even a thick tarp, the heat can actually get in the structure.",3
153985,Some important decisions might be making the structure out of glass to let the perfect amount of light for the tomatoes. The glass will let in the right amount of light that will then enter the leaves.,4
153999,you need to know how big to make the structure because to much room and sun rays will escape make it to small sun rays will not be able to enter and heat the room.,3
154138,What is the temperature should be for the tomatoes. And how is the tomatoes going to stay cold.,2
154136,you need to make a green house so heat can stay in,2
154115,I will make the top of the structure glass so that the heat can get in and will stay in and can't get out.,3
154142,The important decisions of putting it in the sun so it has more heat.It is going to affect the amount of energy that enters or leaves the structure by heating up.,4
154109,One decision you will need to make to build your structure is to try to keep as much warm air as you can inside the structure. Also you will need plant lamps so you can make the grow.,3
154346,is very obivios sun are better for tomatos,3
154308,What I might do is  I will make reflector to reflect the heat back and make a closed and use black clothing and black pots. To absorb heat that is what I will do .,4
154306,"Like a magnifying glass, the heat would be stronger and the temperature would rise to an acceptable temperature.",2
154331,The decisions that you will have to make is that what kind of roof you will want to have and what temperature you will need to it to go to and how high and how low.,2
154333,Important decisions 4,1
154341,I will =,1
154334,i would put a  heat lamp and give it water every day.,2
154340,,1
154846,Some decisions that you would have to make are that you would have to decide how the sun's heat would get into the structure. You would also have to decide on how tall the structure is because a tomato plant is very tall.,3
154149,you will need a giant area for the tomatoes in a room and put a regular lamp for light and have a shower system so it acts like rain and like sunlight.,3
154156,We can use a technogy heat the energy gives the plant more to grow and give tomatoes.,2
153995,Something I'd use to impact the temperature would be a greenhouse because it will keep the cold out and bring the heat in.,2
154915,You can make a green houes to help the tomoto.,2
153983,You should have a green house that will be a whole little shelter for the plants to do their propper growing procces.,2
153994,You will need to decide,1
153988,will the tomatoes die or live in the winter? If it is sealed off how will the heat get in the box? how much money is this going to cost us in the long run? one way it will affect  the amount of energy is if you don't have the money you will have to make something to improvise while you get more money,3
153993,The sturcture will need to be tall and big so it can bring in lots of sun light for the toatoes to grow.,3
153990,One important feature would be putting it in the sun.,3
153992,the hotest will suck all of it,2
153977,"If you could use the same strategy as a solar oven, you could build a shed around the tomatoes you are growing. You could use the same solar oven tactics. You could use a reflective resource and a heat attractant cover.",3
153816,"a. The material: Materials can very greatly in the solar radiation they absorb or let through. Rubber (with holes to let sunlight in, for example, will heat up quickly and absorb it, as opposed to glass, which lets solar radiation through onto the plants.
b. Shade: This is an obvious decision, as if you have something over the structure obstructing solar rays from reaching your structure, there will be no point. Tomatoes also need sunlight to live.",5
153818,The transparency of the structure affects how freely the light travels in and out of the garden. The size and shape of the structure will also affect if light reflects of the structure.,4
153822,We will need to add solar panels to the roof witch will heaat up the building.This ffects the amouuntt of energy because solar panels have strog radiation,2
153823,You will have to find the base and height because if your structure is tall and skinny it will not collect as much energy then a structure that is short and wide because a short and wide structure has a wider range to collect more energy.,3
153824,"One of the decisions that you'll need to make is where will you put the energy producer. You need to decide that because the atmosphere of the producer has to have the right temperature, because if it does not, the energy production will be slow. You also need to think about where the energy comes in and out. You need to have the area where it comes in and out big enough so energy comes in at a steady pace, but also too much doesn't leave too fast.",3
153826,Some things that might affect it are the length and width of the structure and how thin or thick the walls of the structure are.,3
153827,you are going to have the ideal temperature in the structure that you are building it will impact the growth of the fruit.,2
153830,You have to choose the right location to build the structure so the sun doesn't get blocked by trees or the structure misses direct sunlight etc. You will also need to know what material you should use to build your structure to make sure the material isn't too thick or blocks sunlight. These could affect the amount of energy that enters or leaves the structure because the materials makes sure energy enters the structure and the location gives you the right spot to allow the energy to come in.,4
153831,I would build huge solar panels on the structure and save allot of energy for winter so we ca grow them in winter.,2
153832,the leaves absorb the energy.,2
153834,"You will need to decide what you are going to make the stucture out of. If you make it out of something that doesn't allow light in, the tomatoes may die. If you make it out of glass, the sun an go in and the plants may not die.",4
153835,ou can buid a big fenc then you put them in the warmst part of he structure to make the climate the est for the tomaos,2
153836,How many open windows may impact the tempeture because if there are a bunch of open spaces the the weather starts  be more like the tempeture. I would also need to decide if there should be glass or not. This could impact how much sun gets in the garden.,3
153837,You will need to maybe have like a greenhouse so the plants don't get frozen or animals come and eat them. Also if you want the sun to be the energy you will need some solar panels.,3
153838,"1. you will need to have sun an water
2.put it in the  place you usally use light the most
3.have good soil in the tomato plant so it ca grow",3
153839,I would need to decide where to grow the tomatoes and what would be the right temperature. It would effect it because if its to hot where I plant them they won't grow well and they would come out bad.,2
153844,It does affect the amount of energy because then the tomatoes would not be at the right temp.,3
153845,,1
153848,"I think the structure should be a greenhouse so, it can get the right amount of sunlight and the gardener can come and water the tomatoes. The greenhouse won't be as cold for the tomatoes and not to hot.",3
153852,"You will have to make sure you have the right tools to grow the tomatoes, and you will need the right type of temperature. This will affect the tomatoes by growing healthy and delicious.",2
153854,You may need solar lights and that collect all of the light from the sun and it takes up natural energy.,3
153856,"Well they can get a roof that's a solar.Why will effect the temperature?Well it will effect the temperature  because any solar in my opinion, brings energy.",3
153859,you should build a green house because it will only trapthe heat and does not let it go,3
153860,"A important decision i will need to make is the shape of the structure,this decision will affect the amount of energy that enters and leaves because the window might be smaller or wider and that might either trap the energy inside or let it go.How wide or tall it will be because,that will also impact how the energy leaves or stays.",4
153863,Maybe you can put them in a green house.,2
153864,One of the important decisions may be how to get the tomatoes a good temperature and how we should do it using solar power. These decisions can effect the tomatoes plants because we could make it too hot or not the right temperature. k,2
153905,"If he builds it out of glass, then a lot o sun energy will enter the structure for the plants to grow. If he built it out of concrete sun energy would not enter making the plants die. How many doors? What is the ground made of?",4
153906,It could snow or a big gust of wind may be able to ruin or blow away the structure,2
153908,"I would need to do research in order to find some elements that could help me heat this garden up, with help of the sun. This could effect the amount of energy that enters or leaves the structure with help this could happen.",3
153909,You need to build a sunhouse because the sun will come in but the cold will not.,3
153910,How tall does it need to be. If its too short the the tomatoes will get smushed.,2
153911,maybe make a green house and then us the sun's rays to shine on the tomatoes,3
153913,"it might impact it because it might die with out water and sun because if it's o cold,hot it's going to die.",3
153914,"You will need to study the way the sun moves, so the structure will get the most sunlight has possible. These decisions might affect the amount of energy that enters and leaves the structure because the sun is their energy.",4
153916,All of the tomato plants will need to be in the same location. This will affect the amount of energy because there are different areas where there is more sunlght and less sunlight.,3
153917,i will need good decisions and possibly a debate,2
153918,"how much sunlight is getting in , and get solar panlas for energy",3
153919,It will need to be a greenhouse so that the sun rays can get through but the cold of winter can't get o the plants.First you will need to make sure that none of the cold outside air gets in but air can still flow to get to the plants.Second to be able for the warm air to get in could filter the air and use the sun to warm the air or use sun power to make the air warmer.,3
153921,You will need to think about how big the structure will me. It will effect it because if it is big and wide there will be more heat leaving. But is it is small the heat will get trapped and make the tomatoes warmer.,3
153922,i will need to be careful with my decisions because if i do something that i chose to do and i do it wrong it might affect my whole project,2
153923,You need to find the area because than you can fit all the tomatoes in and each can get all the sun they need to grow.,3
153924,well need water  sun light and air,3
153925,I would make an oven that is use in the sun with no electricity to work,3
153926,you might want to make a pretty warm house and plant the tomatoes there and the you have glass on the roof so the light can come in and give the tomatoes light for them to grow.,4
153927,they can bulid a garden house because and you can use a a  candel so you keep them growing,2
153928,Important decisions you have to make would be maybe the way yo build the structure. It would also depend on the amount of holes or window you put.,3
153929,I will need to decide how big the building will be.,3
153930,It effects it because they add extra weight to the structure. I dont understand.,2
153931,that it doesnt have a lot of heat.,2
153932,my gratst odject is woter becuse you need to water it ever month,2
153933,"You can use solar panels to create the perfect environment for the tamatoes, I dont really know how solar panels work but I do know that they create light and temperature .",2
153935,"You would maybe want to make a pretty warm garden, house, or environment so you can pant the tomatoes there so they can grow ad not die.",2
153936,how meny,2
154112,Some important decisions are to maybe build like a box that is short and wide for the tempature to go up so the tomatos would grow a little faster.,2
154118,the decisions are important because there might be to much heat or to little heat that cuold kill the plant.,2
154119,You need to make sure that there is all of the sun pointing in the direction of the inside of the structure. This will make it warmer in the building so you can You also want to make sure you are not near a bay or a body of water because it is usually cooler there.,3
154122,the main thing is the time of the day cause of the weather,2
154124,The structure that surrounds the tomatoes should be made out of glass or clear plastic so lots of light and energy can come through the structure.,4
154127,Some decisions are how big you are going to build the structure and what materials you are going to use to build the structure. These decisions can impact the amount of energy because some materials let energy through easily while others do not.,4
154128,Have the roof be made of glass so the ray from the sun can get through and be more powerful.,4
154130,they make a lot of decisions because to see how it will work.,2
154132,you need to figure out what materials your structure will be made out of because of how they contract heat. you will need to know how big the structure is because of how much heat can stay in a certain size.,4
154134,You need to decide where you're going to put the structure because the location will impact the temperature where your structure is. Another thing that will impact the temperature is how big you want the structure to be. If you have a large structure it won't be as warm inside as it would be in a smaller structure because more sunlight will be able to hit the it rather than a large structure.,3
154135,You would need something that could gather the energy and then send it to the tomatoes to grow so i would use solar pannels and then use solar ovens to give to the tomatoes to grow and  i would rig the sprinkler system so i could water them more efitiontly,3
154141,"You need a space that will be able to get sunlight,nowhere that is dark,need to water it.",3
154143,I need sun and rain because sun keeps it alive but to much makes it dry. But rain makes it the root grow and produce soil.,3
154145,I good decision would be to  plant them during the spring because the sun will hit it and so will the rain. If you did Summer it will burn the plant.  the sun will reflect to the sun and the rain will wet the plant so that it can grow.,3
154146,"You will need it to be cold and warm not hot because than they will rotten quickly, well it also depends if you leave it out in the sun. If you leave it in your house and it is really hot then nothing will happen to it.",2
154147,You would have to plant the tomatoes in a sunny spot and then build the structure big enough so that is gets sun and reflects the sun to the tomatoes.,3
154148,If the structure is made of metal the heat will go in faster. If the building is made of wood then heat will come naturally.,2
154150,if you have the correct temp and the water you wold be fine because you can see if your plant grows,2
154152,To make the tomatos we will need the seeds water and sun and ifits the winter then in the night you put the light and in the morning you turn it off and put water only once or twice a week,3
154153,You need to use the right soil because if you use the wrong one the plant mite not grow how its supposed to.,2
154157,"You would raise  the money higher because it takes longer to make the tomato, the temperature is too cold.",2
154160,If it's colder it takes longer to grow the tomatoes.So they should raise up the money.,2
154161,The important decisions you need to make is that if you want to plant the tomatoes in the winter but the tomatoes won't grow so the winter will affect the tomatoes.,2
154162,how cold it gets and how hot it gets and you need to make sure to see how the plants get.,2
154163,they need sun and water so they will grow.,3
154193,If I block most of the sun the plant does not get the the right amount of sun.,3
154194,As you build the structure you would want to put it in the sun and make sure it is not to skinny and not to wide. If it is to wide the energy escapes and if its to skinny it wont heat up that much. These are my decisions on how to build this structure.,3
154195,A important decision to make would be to make sure your structure isn't too hot or cold.,2
154196,To not put a lot of water because  to much water will make the plants cold,2
154197,"How thick the walls are, how much sunlight will get in. The thickness of the walls because if the walls are very thick, heat will be trapped inside and how much sunlight because the sunlight will effect the heat.",5
154198,"Make the tempature inside around 75 degrees inside because if its too cold, the plants will not grow. If its too hot, the plants would not get any dew for the plants to grow.",2
154199,You will need a closed place so the temperature will stay the same and it should stay in front or beneath the sun.The sun should warm up the tomato house.,3
154200,i would probably make a green house and on the roof to have solar panels to provide sunlight and energy for lights to heat up the tomatoes.,3
154201,If I added too much water it will effect the growth of the tomato and damage.,2
154202,Some decisions you will make are: What objects absorb heat? What radiates kinetic energy? Where can you find some websites about solar ovens?,3
154204,keep them in a warm place,2
154205,"Covering the tomatoes with a wall which the tomatoes can have less sunshine. Plus, you can decide if you which constant variables.",3
154206,You would need to know how much sunlight the tomatoes get in the structure because if the tomatoes get to little sunlight they'll die.,3
154207,The decisions may effect the amount of the energy because you may not wont to build a structure for the tomatoes to no die of the coldness,2
154208,You would need a medium sized opening so enough solar energy could come in that the heat would be enough to grow tomatoes.,4
154210,I would make the tempetature by making solar panels that connect to humidifiers to heat the greenhouse up. The solar panels will make us not pay for electricity.,2
154211,I would install solar panels and that energy would be used for strong light to eat up the green house,2
154212,these decisions would make a impact because the all these decisions add up to what the temputure is and the temputure is what will either kill or make the plant survive.,2
154214,"I would make a green house to provide the right amount of sunlight, nutrients, water, and carbon dioxide it will need.",3
154215,i would use glass and a lot of things that are nessecary,3
154216,I would put it in the sun until it grows.,3
154217,solar planer and let it stay there for a day or two and look it and and you have to water it so it can grow,2
154218,you will need to plant the seeds and take good care of your tomatoes and water them every day.,2
154220,i dont know,1
154221,you would need to know how much sunlight the tomatoes get and were the sunlight comes from.,3
154223,you will need  to get some sun light maby air conditioner,3
154224,A inside garden.,2
154226,The structure should have sun energy.,3
154228,when its warm because it gives it more time to grow.,2
154307,You would want to build the structure in the spring because the weather is most likely to be nice to grow. The structure should strong so that most animals not get in.,2
154318,the people at are growing the tomatoes and they have to water it every singe day and grow the tomato tree,2
154319,To build this structure an important decision to make is how open this structure is as in door or openings. Explaining why this is important it's important because if there is a opening the energy will just leave the structure before it heats up the tomatoes.,3
154321,You will need to have a healthy enviorment around you and you should not have any snow.,2
154322,it depends on how many solar panes there are and you need to know how many plants you are growing.,2
154323,how im going to get heat,2
154324,I would make a Black enclosure because black attracts heat and have the inside white so the heat that goes into the enclosure gets reflected back to the plants.,3
154325,"Using sun is the key in this structure, helping the sun stay inside the structure will also help keep the tomatoes warm, so an important desicion is the way you choose to design it.",3
154326,I think that a green house would be a good way to make a place worm. The sun can go through a peace of glass and make the place warm.,3
154327,It should be a low glass structure with water in it will create wae,3
154329,You will need to have the right place to plant the tomatoes the right tempreture.,2
154330,"you need to make it a closed structure so that the cold does not get in, and the tomatoes can grow.",3
154335,you will need to know what the temp is in the tomato room befor you try to grow your tomatoes. You will need to keep the temp in the room,2
154336,u would need some sunny days some rainy day,3
154337,Since you are in cold weather than you can't get the energy from the sun to make electricity. To make it easier to finish the project if you are in a location that has sun for electricity that you need for the project.,3
154342,An important decision to make is if you want to see into the inside from the outside or just have it completely insalated.Anoher important decision to made  is if you woud like the height to be tall and skinny or large and short.,2
154343,if you put too little wood the tomato wont grow and it will freeze,2
154345,You need a place that gets energy from the sun that is not that far. Also you not make to many solar ovens or the tomato will die.,3
154353,use a green house,2
154371,make it have lots of windows and make it have heat thing,3
154514,You will need a good environment like a sunny place but not to sunny and you will need something see though something that lets radiation through,4
154703,when the sun is out I can cover the top of the structure so it would be less hot for the tomatoes.,3
154155,they could use a green house with heat lamps to make the perfect temperature to grow tomatos.,2
154151,no,1
153824,"One decision I might want to make to help the temperature is maybe put some black paper or something reflective that will increase temperature. Then when the heat is too much, you can take those things away to lower temperature.",3
153822,Solar panels may impact the temp because they use energy and heat from the sun to make heat n the green house. The would affect it because it would warm up the inside of the green house to have a good temp for the tomatoes. Also the house should be glass so its exposed to the sun.,4
153844,Solar panels can rise or impact the heat there is to grow the tomatoes and the structures roof can also be made of glass to trap the heat and so it is exposed to the sun.,4
153852,"The important decisions are getting tomato seeds, the right amount of soil, and water.",2
153838,you'll need to build a strucuture around the plant an then as you finsh building it for sun light you can poke  hole's around it so it gets sunlight.,3
155053,The tomatoes should be grown in a greenhouse made out of glass to  contain the heat and energy.,4
153831,Cover with glass and make it under the sun so the radiation can stay in the glass. Then make flaps that reflect the heat so no heat will escape. Last put black paper so it absorbs the heat.,5
153816,Glass walls; let sun in while still trapping air,4
153823,You will have to find the base and height because if your structure is tall and skinny it will not collect as much energy then a structure that is short and wide because a short and wide structure has a wider range to collect more energy.,4
153837,You need to know if any animals come around because they could eat all the tomatoes you also need to know what the weather is like. Knowing this information will help you make the tomatoes grow healthy.,2
153864,these things will effect it because what if wen its built it and its too hot in the structure that the plants die immediately,2
153923,"You will need the right stuff to build it, and the tomatoes nee their own space to grow.",2
153928,You might want to make too much windows that could give unwanted cold air. You also might want to make sure you do not build the structure where there are trees because how will the sun get to the house and heat up the temperature.,3
153909,"The structure will have to be made of a clear material such as glass because, the glass will create what is called a greenhouse effect which will keep in the sun rays inside the structure to grow the tomatoes.",4
