WISEID,Answer,KIScore
118480,"It might be the same temperature as the outside air because the car hasnt been driven for a week, and its been outside for a while.",2
118473,its cold ount side and when drive a car u have to wait until its warm so its probely the car will be cold maybe there is wind out side maybe the window might be open,2
118474,"becuase there are opinings in the car so the car stays the same temperture as the outside
",2
118483,This is because the Sun shined through the glass which made the car very hot,2
118470,"Usually in the morning when i go into my dad's car that is parked outside, it is colder than the outside temperature.  That is if it is cold outside.  If it is super hot outside usually it is hotter in the car than the outside temperature.  So i thought of that observation and answered the question, the car would be colder than the outside air.  It is a COLD day.",2
118472,I think it's the same temperature as outside because the car is in the sun but at the same time the weather is cold.,2
118468,"The outside would be colder because in the car, the heat is confined so it would stay warmer longer but outside the air would release a lot of the heat it had before",3
118475,The car contains heat more and if it was in the sun it would warm up.,2
118477,I think it would be the same air as the air outside because first of all if its cold outside your car will become cold so you have to turn on your car and wait for like 5 minutes for it can warm up so its basically like a human.,2
118465,"The car is closed off from the outside world, so the air would naturally be warmer in the car, although not too much warmer.",2
118487,I think the car is warmer than the outside air because when this happens to my car is always hotter that the outside air,2
118488,well usually when its hot outside the air in the car gets a littler warmer because the car is smaller in than the outside world and there are at least 1 to 5 people in a car depending on how big your car is.,2
118486,I picked that because the sun was shining on it so it must hotter than outside and its was under the sun for a week. Also it was colder outside than inside of the car.,2
118484,"It depends on the weather. In the morning the car will be cold because, it was out all night.If you did not have to go any where untill 4:00 the car will be hot if it is a hot day If not then it will be cold...That i how i know it is neather.",2
118485,"Well I think that it is warmer than the outside air because,it has been there for a week and its sunny outside and the heat from the sun shines into the windows and the car gets hotter.",2
118490,i think that it is warmer than the outside air because if its parked in the sun itll be warm inside than outside because all the heat is facing the car and the cold air is all outside ,2
118467,It is the same as the outside air because where ever the car is the air can go threw the car if the window is open ,2
118471,The sun is heating up the air inside the car but there is no cold air to cool down the hot air so it only gets hotter.,2
118469,the car hasn't been driven or even had people in it for a week so the car must be cold,2
118466,I think it is the same tempature because the warm or cold air can get in by small holes and cracks in the car.,2
118543,it will be warmer than the outside air because since the cold molecules and the warm molecules will combine and since there would be more warm air transforming in it would get warmer.,2
118515,i think it is warmer inside the car than the outside of the car because whenever my parents park in the sun in like 2 hours later it is extremely hot in the car.,2
118517,"If it hasn't been driven for a week than it would be burning hot in the inside I know this because it happened to our car before and it was super hot.
",2
118533,It will be hotter in the car because the car is insulated by the fabric and foam.,2
118518,"I think that it will be colder than the outside air because when it's hot outside your car is generally hotter than the air around you so, I think that it will be colder in your car than the air around you.",2
118548,I think it is exactly the same because its cold outside which makes it cold inside the car. like in the morning when its cold the sun could be hitting the car but the outside air makes the car no be hot.,2
118522,because the condistion makes all the windows colder which means that the inside is colder :),2
118562,well it depends on if its hot or cold.So if its hot the inside of the car will be hoter than the outside. So scence it is traped so imagen how hot it will be in the car.But if it was cold the car would feel like it is colder than the outside of the car but its really not.,2
118526,"i picked this answer because if its cold outside,but its parked in the sun then it would be hotter in the car then outside of the car.",2
118567,this is because it is made out of metal and metal can be really cold on the inside if it is cold outside.,2
118516,"The car is warmer than the air outside because if the car is in the sun then it will heat up the inside maybe because the seats are leather which makes it hot,also i have been in car so in my car the steering wheel gets hot and also the buckle gets hot.  ",2
118521,It will be warmer then the outside air because when the heat goes on to the windshield and the windows the warm air gets trapped inside the car.,3
118520,Because if the seats are leather it makes it hot.,2
118514,"If Akbar's car had been barked in the sun the car would absorb the heat, and the heat would stay contained in the car, because it does not have a passage out of the car.",3
118512,A car on a cold day is usually warmer than outside because the car is airtight so the cold air can't get in the car which is room temperature. ,2
118509,It was in the sun and was really hot but now its a cold day so the car cooled down.,2
118534,because you have air conditioning on in the car so once you come outside air.,2
118519,it is really hot out side and it is hotter then out side and you can't stand it.,2
118511,I think this answer because well if it cold outside and the car is parked in the sun then it would be the same tempater,2
118542,I think that it will be colder because if the air is trapped in the car then the inside of the car will have to even the coldness to outside.,2
118537,I think that it would be that the temperature of the air inside the car would be colder than the air outside because there is absolutely no heat in the car.,2
118529,It is warm because of the heat that was shined on the sun. IF it was longer in the sun it would have been more warmer.,2
118536,The energy was stored from the weather when Akbar closed his door.,2
118523,well when its hot inside of the car is super hot so when its cold im guessing the car is cold to,2
118530,I think it will be warmer in the car because if he didn't use it sincen one week and now its cold so in the car it's warm,2
118510,It captures the heat from the outside in when he closes the door. The heat from the outside will beat on the metal of the car and heat it up.,2
118513,i thinks its warmer because it hasnt been used for a week so its has warm air inside,2
118556,I think it is warmer than outside because the car might have been sitting outside in the sun for a long time.,2
118549,i think that the temp will be hot in side the car because it was parked right below the sun so the heat coming from the sun will effect the temp in the car,2
118607,the coldness from outside makes the car cool and the cold gets trapped in the car making it cooler,2
118622,I predict it would be warmer because it is parked in the sun and has not been on. So the inside would be warmer.,2
118604,a car is made of metal an plastic making it hotter or colder based on the out side taempreture,2
118614,"if you open the car door to get into the car you are letting the outside air into the car so therefore,the air is exactly the say.",2
118628,The car is the exact same temperature as it is outside because the sun sends heat waves to the car and the car get the heat wave and heats up.,3
118632,I think it will be the same temperature inside  like it is outside,2
118602,i think it will be warmer in the car then it is outside because the car has been sitting outside in the sun for a week and all the air has been traped inside of the car and when all that air has been traped in the car and the car has been sitting outside all of the air in the car starts to heat up,2
118600,In side a car when the sun beats down on the metal and heats the inside of the car.,2
118623,It is most likely going to be hotter that the air outside  because all of the air is trapped inside a small space and the sun is beating down on car and the car is metal.,3
118613,the sun has been pooring down on the car all week so it will be very hot,2
118610,probably warmer because the car has been out in the sun for a week without the AC.,2
118618,"If the car has not been driven in a week and has been siting in the sun,it is going to be hot. Also, the windows reflect light into the car making it even more hot.",3
118626, I think that because the sun is only hitting the outside not the inside and it is cold outside so that means that it is same inside.,2
118621,because some of the outside air goes inside the car through the window ,2
118611,the temperature is going to warm because it been in the sun for a week and the warm air inside was warm so it is make  it more warm so it is warm.,1
118606,"if it was in the sun and not used for a week and now its cold out its probably a little warmer than outside
",2
118620,it may be cold but its still hot from the sun.,2
118616,I predicted that the inside of the motor hasn't been used and is outside in the hot weather. That will cause the car to get warmer and heat up .,2
118601,I think his car will be hotter than the air on the outside because the heat heats up all metal and other contents in the car.,2
118615,"because if you leave it for a very long time, it will get even hot",2
118624,"I chose this answer because if the day is cold,nothing changes, the car still is parked in the sun and maybe the sun has been up for the whole week, so the sun's heat is focused on the car.",2
118634,the car is going to be hot because he left it in the sun and when u leave something in the sun for a long period of time it will stay hot in case he left it in the sun for a week so it will be hot.,2
118609,Since the car has air and it is hot outside the air inside the car heats up so that is how the air is warmer.,3
118612,the person in the car can turn the AC on cold,2
118947,If the windows are tightly closed then it should be warmer because the sun would heat up the outer shell and it will heat up the inside.,2
118344,The car will be hotter cause it absorbs the heat from the sun and makes the car hot ,2
118337,I chose my answer because on a normal temperature day the car would be warmer than the outside but the temperature outside was colder than a normal day so the car was heated up by the sun but cooled down by the temperature of the air outside. ,2
118358,"Because when it is hot outside it is hotter in the car so it must be the same thing
",2
118350,The car inside being warmer than the outside air makes sense because it being a cold day doesn't matter because if the car has been parked in the sun it will be warm because the heat gets to the car and since no one has opened or used the car in the past week then the cold air couldn't get into the car just the heat from the sun.,2
118353,i think that it is warmer than the outside air because if the car was not used for a week and it is parked in the sun it is going to be hot in the car.,2
118346,The car is under the sun so the air in the car is getting warm.,2
118366,It was left in the sun and has not been driven so most likely the car is warm,2
118352,The car may be exactly the same as the air outside because the engine may be shut down.The engine is a car's source of heat.,2
118355,The metal on the car warms the inside by radiating heat. witch keeps the car warm it also warms the leather since the sun shines through the window strait to the leather.,2
118338,"It's a cold day, but it is also a sunny day. The temperature of the air outside is what affects the the temperature in the car.",2
118348,I think it is warmer than the outside air because it takes in the warm air form the sun and does not let the warm air get out and does not let the cold air get in.,2
118349,I think it is the same as outside because usely when we our on a trip and we dont use are car for a while cause we use another on and its cold outside its usely the same temputer as the air outside,2
118354,"The weather out side is cold and he has left his car in the sun but,because he left his car in the sun does not in will warm because he has not used it for a week so it has to be cold inside.",2
118351,If its a cold day and the sun is shining it would be the morning so the car gets covered in fog so the car is cold on the inside.,2
118361,"The car is colder because the car does not get to hot that much as outside of the car
",2
118345,That is my answer because it has't bean opened so no colb air got in.,2
118341,The heat trapped inside the car rises to the top and can't escape while the cold air sinks to the bottom. ,2
118367,because he had his car parked on the curve he haven't been driven for a week now so the was warm because the sun heats the car up,2
118343,"I think it will be the same temperature as outside because if it's cold outside, it will be cold inside the car as well if it hasn't been driven for a week.",2
118357,it prodolly is hotter than the out side air because if you go in a car on a sunny day the car will be hot inside,2
118369,Its hot in the car because its been sitting in the sun and that effects the car.,2
118339,"I chose this because he parked his car a week ago, but it is parked in the sun and just because one day was a cold day does not mean every day was a cold day.",2
118372,"it would be colder  beacouse it has not been driven for a week ,but if it was a hot week before then then it would eather be the same as it is outside or warmer than outside.",2
118360,i dont know,1
118356,The sun is on the car to heat the car up but for a week it just get colder or hotter each day so this really depends.,2
118347,It will be hotter than the air outside because it has not been driven for a week a in side it will be hotter.,2
118371,"I think that the answer is going to be the air inside the air is warmer than outside because,it has been sitting in the sun for a week.  ",2
118368,the outside air is colder than inside air,2
118364,because i think the air would be trapped inside the car and get warmer ,2
118362,The sun has warmed the inside.,2
118397,I think that it will be warmer than the outside air because when I went in my dads car on a hot day all the hot air was in the car and it was really hot in there but not as hot outside.,2
118393, The car is warmer than outside because even though the car is off and the air is cold inside the car is still warm because the sun is hitting it so the car takes in the warmness of the sun and keeps it inside.So that is why I think inside the car is warmer than outside.,3
118417," I think this cause the heater inside the car makes u warm then the outside cause of the engine 
",2
118403,it is colder then outside because Akbar hasn't driven his car it in a week and during the nights it gets cold and all the air gets tapped in the car.,2
118410,it got hotter insid more than inside becas the hot air is traped insid the car. ,2
118392,well if the car is black in the inside and the sun is out the color black would absorb the heat and stay warm until the sun is goes down,2
118394,It will be warmer because the cold air cant come in and the sun makes it warmer in the small space.,2
118413,it is a little bit warmer because the sun is shining on it but yet again it is cold outside.,2
118408,it would be hoter the out side because the air is traped inside the car and it is is just heating up in the car,2
118409,it is going to be warmer because the sun was heating the car ,2
118401,The car obsorbed the suns energy so it would be hot even though its cold outside.,3
118405,it might be warmer because the car was parked in the sun for a week and the warm air in side the car couldn't get out so it stayed in side ,2
118402,It would be warmer because the sun has been hovering over the car for a week and the air would not effect the car because the sun is stronger then the air so it would be warmer ,2
118406,"Its warmer outside because, the air outside is cold  with the car being in the sun, IF the front window is being hit by the sun.",2
118400,l think the inside of he car is going to be warmer than it is outside because the car has not been driven for a week.,2
118415,I think the car would be warmer than the outside air because the car would preserve heat from the heat during the week from the sun.,2
118398,"I think it is waremer then outside air because i a car it is hotter then out side, some times it is cold but i think my answer is right.",2
118395,It will be colder than the air outside because the car has been sitting in the cold for a week and has not moved.,2
118412,the sun is warming the car up and the wind is only affecting the outside of the car,2
118391,The car hasn't been driven for a week so no heat has entered and on a cold day it can make the inside of a car very cold. I learned from experience. ,2
118411,The sun heats up the car even on a cold day.,2
118407,"When,I came from the pool, I found that the air was chilly. When I got into the car(it was park in the shade)it was very warm.",2
118414,The car is cooled down because the car has air conditioning.,2
118418,"I think the answer is: it is warmer outside because the sun is warm, and when it hits the glass, the glass makes the inside hot, like a solar oven.",2
118416,It would be warmer because a car gets really hot in the sun.,2
118396,it warmer because maybe  the window is close or the sun is shining on the car ,2
118419,The answer that i think it is because the sun warms than the outside air so hits the glass the heat makes the glass makes the food warm.,2
118404,i said colder then the outside air ,2
118439,"It is warmer because the heat from the sun penetrates and makes the car warm, another reason is cold air does not penetrate glass and the sun does. For example when you put a magnifying glass to wood and the sun is facing the wood it burns the wood because of the glass.",2
118437,I think the heat warms up the car. since the heat stays in the car there is nowhere for the heat to leave.,2
118438,"I think it will be warmer inside of the car than the temperature outside because in the car, it will just be normal room temperature and if its cold outside, it has to be warmer in the car",2
118443,"The car would be colder than the outside air because, the car hasn't been driven in a week and its cold outside the heat inside the car would have been turned into cold air because of the cold air outside.",2
118456,The air is warmer inside than outside because the air outside can't get in the car and the people breathe in the car and it causes heat.,2
118455,the car keeps the warm air inside but the air outside stays cold because the car has insulation.,2
118446,"I believe that the air in the car will be colder than the outside air because even though it was parked in the sun for weeks, the sun changes position so at night the car will be cold. If last night was cold and today is cold that's twice as much time the car has to spend being cold. Therefore the car air is colder than the air outside",2
118440,"It depends on the weather,if it is cold outside then it will be really cold inside the car because when it is cold outside the coldness will go inside the car and stay in there and it might also fog up the mirrors.If it is hot outside the heat will also heat the car on the outside making the heat go in the inside and heats it up and makes it warmer inside then it is outsiede.",2
118451,the car is in the sun so the car will warm up.,2
118462,it will be warmer because the sun was on the car for a week and the solar car trapped the suns energy and it is hearing the car naturally.,3
118442,"because if a car is parked in the sun, even if it is cold out, it will be warm in the car because of the fact that leather traps heat.",2
118447,"It would be warmer because the car is keeping the heat on the inside.
",2
118441,"If the car has not been driven for a week, it would be really cold, but it was parked in the sun. Also, its a cold day so the inside of the car is a lot colder then the outside.",2
118452,I think that the air inside the car is hotter than the air outside the car.,2
118461,If the inside of the car is a dark color than it will collect heat and the inside of the car will warm up.  If it is cold outside than the warm air in the car won't change because the car is insalated so the warm air stays in and the cold air stays out.,2
118460,I think warmer than outside because it was under the sun for a long time and been not driven that's why.,2
118464,it is warmer because the sun is hitting the car it is just a little bit warmer ,2
118453,If the car was in the sun a long time it would probably have warmer air inside the car than outside.,2
118458,The heat is still traped in the car but the oxegen died out.,2
118454,"It is colder than the outside air because it's been outside for a week so it's gathered all this cool air inside. So it's colder than the outside, because it has so much cold air.",2
118457,the hot air gets stuck in the car and that is how it get really hot,2
118445,"The car has been storing heat and exerting heat into the air of the car, where there are no points where the air can escape.",2
118450,I think the air inside the car would be warmer than the air outside because the car was parked in the sun it absorbed the heat and the cold air and mixed. Then the air was trapped inside the car not absorbing any air. ,3
118459,It is exactly the same because it not always hot and not always cold because it reflects the tempeture ourside.,2
118463,because the cold air is trap in side the car and the warm air is stopping from the cold air from escaping ,2
118448,Warmer because people are breathing in the car and the car is keeping the heat in.,2
118444,"the car has been sitting in the sun for a week, and since the outside of the car is metal, it acts like a thermos, and keeps the air inside the car hot.",2
118476,I think the same because its a cold day and the sun is not that warm for car to get warm.,2
118481,I say it is exactly the same because some people get home from work at maybe 7:30 PM or 8:00 PM after that they watch TV and go to bed. what i am trying to say is the car sits out in the cold all night.The car is sitting outside while cold air from outside is coming in the car through pipes and cracks. Once they wake up they do what they need to do before work then they get into their car and it is cold. ,2
118535,"i think it will be warmer than the outside air because the car was parked in the sun so, the heat of the sun will make the car warmer.",2
118540,"The air is cold because the air outside is cold even though the car is in the sun the air inside is still cold. With that said, the air inside is still cold even though the car is in the sun.",2
118544,it would be warmer than the outside air because the air is trapped inside the car and the heat through the glass warms the air in the car and since the air is trapped it cant escape and it just gets hotter and hottwe,3
118527,I think it is warmer then the outside air because the car was in the sun for a week without driving it.,2
118557,I think that it will be exactly the same as the outside air because even though it the sun is shinning it is also a cold day so the tempurature balences out with each other.,2
118528,"I bet cold air has been getting in all morning the sun might warm it up a tiny bit but not to the the point where it is as warm or warmer than the outside air
",2
118531,I think that the air in the car will be colder because the inside of the car is not completely sealed off from the outside air so some of the cold air will have seeped in and making the temperature of the inside of the car cold.   ,2
118524, I think the air in the car is warmer than the air outside because the car has been sitting in the sun.,2
118545,It makes sense that it is warmer inside the car because if you leave it in the hot sun it heats up the car  very warm. It is warmer than the outside air because the car was heated from the whole week,2
118558,It is warmer because the sun is really hot and his car was outside so it is warmer in Akbar's car.,2
118561,The day is cold and if the car is parked outside it means the inside of the car will colder.,2
118525,i think because it is out in the sun and the sun has warmed up the car for a week it is warmer than the outside air.,2
118539,the hot air gets trapped in the car or they have the heater on in the car,2
118554,"the car was in the sun, so the heat is greater",2
118566,The air in the car is warmer than the air outside because the car has been parked in the sun for a week and the car was closed so the air get warmer and warmer.,2
118565,"I think it would be warmer because the inside of the car would capture the air from the outside. However, I think it would depend on the air conditioning or if there was a heater in the car. Or if there was space to spread out, because normally warm molecules would spread out and unlike the cold molecules and the warm molecules they are the opposite of each other. With the warm molecules they would take all the room because they all would spread out. they are like that because those molecules are like us, when we are warm we spread out. When it is cold we would huddle together for warmth. For example, if you are on a cold day you would most likely stick with the person next to you. When you are hot you will ask for space, and a cold place to be in.",2
118550,"The air inside the car will get stuffy overtime. If you are in it, your sweat glands make it warmer. The engine heats up the car as well.",2
118551,I think that it is colder in the car because when it stays outside for a while the cold air goes through the glass.,2
118547,If the car has all the windows down and the sun hits the glass it will make it warmer than the outside air ,2
118560,The air warmer in the car because the sun is shining directly at the car.,2
118568,como acentroid hai aide atrapado poco a poco se emfria ,2
118553,it's going to be hotter because it's not been droven since a week so it's been in the sun.,2
118546,"When a car is left not running in the sun, the car absorbs the heat and traps it in. Even in just one day the car can reach temperatures of over 100 degrees. Furthermore, leaving it in the sun for seven days (a week) everyday will just add on to the heat making it hotter than the outside hair.",3
118538,It would be warmer because the heat from yesterday would stay in your car.,2
118552,i donot know,1
118563,It depends on the weather of the whole week and the weather of today.,2
118555,I got that the inside of the car is warmer because if Akbar parked his car in the sun in a cold day and he does not drive it for a week and the car is parked at the same place the car will get warmer then outside.The car is also warmer because the sun reflects to the glass and from the glass it may reflect to the inside of the car.,2
118569,I think that my answer is a good answer because if the day and weather are both cold so the car would also be cold.,2
118571,"since the car has been in the cold for a day,it is probably still cold.",2
118559,i dont know,1
118564,Because the outside is hot so the car will get hot in a few minutes.,2
118570,I think that that the the temperature will be the same as the outside air because the air will cool down the suns energy which makes the car the same temperature as outside.,3
118585,it will be cooler because its cold at night and it hasnt been used for a couple od days,2
118590,I think this is the answer because the air temperature outside the air will get inside from air pockets in the car.,2
118575,the sun is warming the leather inside the car and when the door opens the hot air rises and makes the air hot.,2
118594,"well the cold from outside the cars door has a line witch the cold might come in the little line of air.
",2
118586,"The car will be colder because you have kept the car outside for a week ,so the temperature will go up.",2
118595,It will be warmer because if it hasn't been use and the Windows are close the air in the car has been warmed up.,2
118578,I believe that the temperature inside a car is colder than it is outside because it has some what of a metal base and personally whenever its warm i believe the metal is warmer and whenever its cold i believe the metal is colder. So on a cold day inside of the car should be colder.,2
118593,"I think it is warmer than the air outside because its a cold day and he hasn't drove it in one week, but he parked it in the sun so it might be a little warmer than the air outside.  ",2
118582,because theirs no where the car can go so the air gets warmer and warmer and warmer,2
118587,l think the air in the car will be colder than the air outside because the cold air is inside the the car ,2
118588,Because it depends on how cold the air is on that kind of situation.,2
118589,If Akbar hasn't driven his car for a week and the temperature outside is cold  than that day then that means that over a week the car has been sitting in the hot sun and the heat has been trapped.,2
118579,It is warmer than the outside air because it has been in the sun all day and that heats up the car.,2
118603,cause when you leave the car the temperature,2
118592,I think it is warmer because when you leave your car in  the sun it will capture the warm air and keep it inside so when you open it will be warmer when the outside is cold.,2
118584,I think it will be warmer than the air outside because none of that cold air has gotten into the car,2
118576,I think that because he can heat the car up.,2
118599,It is cold because he has not driven it yet and it is cold because it is cold outside.,2
118577,"The air outside the car affect the car because if the air is hot the car will be hot too if the air outsid e is too hot the car will be hot too.
",2
118591,it must be warmer inside the car because the hot air is trapped in the car,3
118580,the heat goes in to the car when its open and the heat gets trapped in the car and it stays hot inside.,2
118598,"I think the car will be warmer then the air outside because when the car was running there was heat so the car must've collected the heat from the sun and when it was running. Although, it might be a bit colder than it was when the sun was out and the car was on, but it's still trapping heat. ",2
118581,I believe that it's warmer inside the car because its been in the sun but it's cold outside so since the sun is directly hitting the car it will be warmer than the air outside.,2
118619,Akbar's car has every thing black in his car.,2
118608,"The temperature will be exactly the same as the outside air.For example, when ever you park your car on a sunny spot it is always hot and same if you park it on a cooler spot.",2
118597,it is exactly the same as outside because the sun is is heating outside and it is also heating the car,2
118630,is warmer than out because the car is all the day clouse,2
118583,because the sun counter acts the cold day,2
118637,because it was parked in the  sun light it trap the heat in the car,3
119017,If its a cold day than your car is going to have to be cold if it's surrounded by cold air.,2
118296,"Even if it was in the sun, it would still be colder in the car than outside because it was cold outside and the car was sitting there for a week.",2
118300,Because the windows are down and the temperature is really hot inside the car.,2
118302,"I think that it will be warmer than the outside air because it says "" Akbar walks to his car that is parked in the Sun and has not been driven for a week."" It also says "" On a COLD day..."", but it never said how cold the weather was on the week that he didn't drive his car. The sentance also states that the car was parked in the Sun for a whole week, so that might effect the temp of the inside of the car.",2
118310,It would be the same temp. than outside because its been outside and it was a cold day and the sun wouldn't change the temp. inside the car because it was cold day and the cold weather would not change the weather inside.,2
118304,The sun produces solar radiation which heats up the car and the infrared radiation gets trapped in the car which leads to the temperature rising.,5
118313,The car will absorb sunlight/ radiation and will heat up the car more than the outside air.,3
118319,It would be warmer because the car would trap the heat inside the car like the solar oven would trap the heat when it was hot out and keep the heat in the car.,3
118297,Because the sun has made the inside of the car warmer than the air outside of the car.,2
118298,Its because the car is in the sun for a week and the sun is hitting the car for a long time that why I think it will be warmer than the air outside.,2
118311,the air is colder than the outside air because which ever kind of tempature stays the longest gets traped inside the car then the outside air gets warmer.,2
118305,i know that because it says that the car has been parked in the sun for a week.,2
118293,Well since the car holds the temperature of out side and so the temperature  of the car would be the same temperature or colder as the outside air.,2
118299,Well if you think about when you go inside a car in the morning its really cold and when you go outside in the middle of the day its pretty hot but all in all it all depends on tempiture ,2
118309,because if the sun is reflecting into the car it would be the same temp as the nsun,2
118307,Because there are places from were air can come in.,2
118306,i think that the car will be colder than the outside air  ,2
118308,The sun shined on the parked car and the inside of the car would be warmer then the outside air,2
118321,The sun produced a lot of solar radiation in the car and a lot of infaired radiation is trapped inside the car.,4
118312,The air inside the car is warmer than the outside air because the solar radiation should of transform into heat.,4
118318,#N/A,2
118303,the inside has trapped solar radiation heat in the car for a week through the window.  ,3
118314,0,1
118301,I think that it's warmer than the outside because it's been sitting there for days in the sun.,2
118316,i think that it would be coulder than the out side air because it is could out side,2
118320,"I chose this because if it is parked in the sun for a week,the car shouldn't have the same temperature as outside.",2
118294, The inside air and the outside air are the exact same temperature because the sun is not enough to heat the inside if the car.,2
118315,"over time the heat would have stayed in the car heating the car up over time, so even though its still cold outside it will be warm in the car",2
118323,It actually depends on the matirial in the car because if the car seats are leather.,2
118482,because it has been parked in the sun for a week.,2
118478,When the it cold outside the car can get cold when it is hot outside it is sweltering.,2
118479,it is hotter because the sun is hitting the car,2
118480,"I think that its a little bit warmer because it was a cold day but they parked there car in the sun, so the suns heat made the car a little warmer.",2
118473,because if its cold out side it must be cold in the car there might be a window open in the car slightly open or it might of absorbed the air in to the car ,2
118474,the outside air will be the same exact temperature as the inside of the car because there are openings inside the car and that will let the cold air/hot air come threw and that's how the temperature will stay the same ,2
118483,The glass makes the heat even hotter as the Sun shines on the car's windows.,2
118470,I think that it is colder than the outside air because the cold air can be trapped inside which will cause it to be cold. ,2
118472,I think it would be warmer because I'm pretty sure that the windows would be closed and the heat would be trapped inside because even though the temp. is cold that doesn't mean there isn't a sun outside.,3
118468,"I think it would be warmer because the car kept the heat inside of the air making it so the air inside of the car would be hotter than the outside hear, where as if a door was open the air would be the same temperature as the outside air.",2
118475,The sun would have heated up the inside of the car.  The car has not been driven for a long time so it has more time to absorb heat.,2
118477,I think that the car inside will be hot temperature because when you havent used a car for a while and its been out in the sun the whole time the inside of your car will get hot.,2
118465,"The air has zero reflectivity, so it absorbs more solar radiation than the car, which has a reflective metal surface.",3
118487,the car is in the sun and the car absorbs the heat so its hotter,2
118488,Since the weather outside is hot and it hasn't been used in a week it might be a little bit hotter than the temp outside because of the sun refelecting on the cars glass  ,2
118486,I chose that because the car was parked in the sun which means the sun gave the car more heat than the outside. Also it wasn't driven for a week and it was under the sun for a week which means it must have been hot in the car.,2
118484,"I think this because,every time I go in my car and it is cold out it is colder then it is outside.?",2
118485,since there is no heat outside there would be no way for the car to be hot.,2
118490,"i think it will be warmer than outside because if the sun was facing it would get hot inside and the cold air is trapped outside
",2
118467,It may be the same as the outside because when its night the car can cool down and then the next day the car can get warmed up again.,2
118471,The Solar Radiation is heat up the inside of the car and the Infrared Radiation has less places to escape so it has a higher chance of becoming and the more heat the hotter it is in the car.,4
118469,the car hasn't been used for so long that the engine is cold making the car cold,2
118466,There are small cracks inside the car like the doors and windows so the air can get in.,2
118543,it is going to be colder because the coldness is going to go inside of the car and mix the cold air and the hot air together but then the heat is going to be gone because there is so much cold air that the car will turn cold,2
118515,I think it would be warmer in the car than the outside because the glass atracts all the hot air in the car and most of the hot air stays inside.,2
118517,the metal on the car attracts heat and traps it inside the car.,2
118533,"the inside of the car will be hotter because it traps the heat in from earlier in the day, and it is insulated.",2
118518,I think that the car will be colder than the air outside because the car will trap in the air that is outside and have the air in the car become colder than the air outside.,2
118548,I think it will be the same because the outside air is where the car is in the sun my be hitting it but the coldness will balence it our,2
118522,it would be colder because there are little cracks that air can come in,2
