WISEID,Answer,KIScore
118526,I picked this because the sun likes darker colors like black or dark blue.,2
118567,"you should use light colored paint and fabric in and out of the car,because light colored things don't absorb heat.dark colored things do,though",3
118516,I think you should use light colored paint because dark colored paint attracts more heat.,2
118521,it will keep the sun from directly hitting the car and its light colored so that the sun will not be attracted.,2
118520,"You know how football players wear black paint under their eyes,it's so the sun doesn't get in their eyes and the same method can be used for this.",2
118514,Dark colors attract more sunlight which makes it so that your car absorbs more sunlight than the cars next to you. The more sunlight that your car absorbs the hotter the interior will get.,4
118512,Light colors attract less heat.,2
118509,The sun is attracted to dark colors and you are trying to keep the inside cool so you would use light colors so the sun won't be attracted to it.,2
118534,because if you use a light colored paint the suns solar heat will bleed through the light color paint while the dark color will not have heat pouring through,2
118519,because with the inside of the car will get really hot and in the outside the color would change over the summer,2
118511,well if you choose a light color for a car it might not get so hot because if you choose a dark colored car it might heat up faster and stay really hot.,2
118542,I think iou use light colored paint and fabric inside the car then it won't attrack to much heat because black color,2
118537,I think Laura should use a light-colored paint on the outside because it will not get to hot because the color on the outside won't let it get hot cause the color isn't dark.,2
118529,I think that she should use the light colored fabric because if it was a dark color the sun would obsorve the color and with a light color it won't have a lot to obsorve. ,3
118536,"Dark attracts heat and warms the car, so with bright colors, it's the opposite.",2
118523,so it wont heat up as fast as darked color one,2
118530,"i think she should paint the car dark, so if theres dark lights it will be cool inside the car i think..",2
118510,"Dark colors like black or navy blue hold more heat. If you use light colors it will hold less heat. Like on a hot day when you are wearing black, its hotter than when wearing white.",2
118513,Dark colors attract too much heat.,2
118556,Getting the light color things will help not getting the car so hot because the dark colored things attract the heat and the light colored thing do not.,2
118549,i think that that dark colored fabric because the fabric will block the from hit the car with heat there for the car will stay cool,2
118607,"dark colors absorbs more light and heat than lighter colors which reflect light and heat more. since lighter colors reflect heat and light more, using lighter colors will keep her car cool",5
118622,"The darker colors are the more they attract rays of sun or for instance, heat.If the fabric and paint on the car are light colored it would reflect heat. ",3
118604,dark colors absorb heat where as lighter colors reflect heat,3
118614,i chose this answer because if the fabric is darker than the sun if will make it cooler.,2
118628,"Dark colors attract the heat, but light colors repel the heat.",2
118632,0,1
118602,i chose light colored paint because if the car was a dark colored pain like black it would attract the light and the car would heat up faster.,3
118600,Light colors reflect and dark colors colect.,3
118623,She should choose light colored paint because the sun is attracted to dark colors.,2
118613,dark colors attract heat and light colors dont attract heat but reflect it,3
118610,"well,the darker the color is the more heat it obsorbs ",3
118618,"I think that if it is a really hot day, then it would be best to have a light colored car because black absorbs heat. I think the same for the fabric inside of the car.",3
118626," I think that because if it is light-colored paint it will let the sunshine pass through the car and make it more hot, and the dark-colored will not let the sunshine pass through the car.",2
118621,0,1
118611,0,1
118606,dark colors attract heat ,2
118620,because dark fabrics attract sun.,2
118616,I choice light colored fabric because the light color wont effect the sun as much as a dark shade would.,2
118601,Light colors reflect light so a light colored paint might help.,3
118615,I choose that answer because that is going to help the car from getting hot.,2
118624,0,1
118634,0,1
118609,well the fabric will be blocking the heat,2
118612,porque cubre y protege,2
118947,0,1
118344,I chose the light covered fabric because dack stuff absorb the light and heat it up more.,4
118337,I picked my answer because I know that dark colors attract and light colors repel.,2
118358,"Because the sun only puts to much heat on dark things not light things.
",2
118350,My choices are the best answers because lighter colors attract less light and darker colors attract more light. This happens because to make black the color absorbs all colors and doesnt let any out and white reflects all light to make it look white and therefore less hot.,5
118353,I think that because dark colors hold in heat that is why people say do not wear black on a hot day.,2
118346,The dark color will observe more heat.,2
118366,light colors reflect light,3
118352,A dark color such as black can absorb heat much faster while a light color doesn't absorb much heat faster but slower. ,3
118355,light colors keep heat out and dark keeps it in.,2
118338,"Usually dark colors attract the sun, and light colors usually reflect off the sun, so if you get, or have a light colored car, it will reflect off of the sun and will not attract the heat.",3
118348,I chose that one because bright lights reflect of so it won't be as hot.,2
118349,light colors don't radiate as much heat as dark cars do,2
118354,I would use bark inside and outside because the heat wont come in,2
118351,A dark color fabric would absorb the light and light color fabric would push the light off.,4
118361,0,1
118345,You should use these two because the light color will reflect the light while the dark color will absorb the light and heat.,5
118341,"Using light colored paints and fabrics reflect the heat off of them, instead of absorbing the heat like dark colors. ",4
118367,because it can be more cooler ,2
118343,"She should use a fabric because the paint of the car doesn't matter and if you use fabric, (for example) the steering wheel will not get hot. ",2
118357,because the bark coller would soke up the heat,2
118369,Using dark-colored fabric so it will give the car shade.,2
118339,Dark colors draw heat to them so lighter colors are better.,2
118372,I would choose to get a car with light colored fabric on the inside beacouse light reflects off of light colord things.,3
118360,if it is dark the dark brown and black will atract heat and make it hotter.,2
118356,Light colored things reflects light and heat when dark colors absorb light and heat,5
118347,Dark colors could trap heat inside and dark paint could make the same effect .,2
118371,"I  Choose a lighter coler paint because a darker color atraks the heat like black , but a light coloer like white does not get to hot.",2
118368,using adark colored fabric,2
118364,dark colored paint will exsorb more heat,3
118362,It absorbs less heat.,2
118397,I think that using a dark-colored paint on the outside keeps it cool and using a light-colored fabric on the inside keeps it cool because my mom has a car with that stuff and it is always cool in the car.,2
118393, I said for my answer using a light color fabric on the inside of the car because if you have a dark color fabric it will take in the heat of the sun even more than a light color fabric.,2
118417,because the dark colored car would take all the sun lights heat why`ll the inside with light colored fabric will not take that much heat,2
118403,if Laura uses a light colored paint on the outside it wont attract the sun as much as a dark color .,2
118410,the light color dosent take eney light in,2
118392,I choose a light color because a dark color absorbs most of the heat and a light color would take along time to get hot,3
118394,"The light colors don't absorb heat, dark colors like black make it hotter in the car because it absorbs heat",3
118413,I chose this because light colored fabric is the only valuable that reflects the light. All of the other choices either absorb the light or don't matter or don't do anything.   ,3
118408,in would be cooler was liter the sun would not atrct,2
118409,i would put it in side of my car  to make it less hotter,2
118401,Light colors don't absorb as much energy from the sun as you can with dark colors.,4
118405,it should be light colored because so the sun does not heat the car because when it's dark colored it it heats up . she should also have light colored fabric because it wont heat up as fast as dark colored fabric .,2
118402,Because the sun goes after dark objects,2
118406,Laura should paint her car in dark-colored so the outside will take all the heat and leave the inside some what cooler.,2
118400,I chose that she should use light colors on her car because dark colors attract the sun.,2
118415,"I chose these answers because light colors like white or sky blue, don't attract or absorb much sunlight.",3
118398,I think to use a dark paint because it will reflec from the sun,2
118395,I chose light color fabric and paint because dark colors attract the sun.,2
118412,since dark colored paint atracts more heat and light colored fabric would not help light colored paint dosent atract as much heat.,2
118391,The light colored fabric will deflect the sun's rays from getting inside while the dark colored fabric will absorb the sun's rays and let it in the car.,4
118411,If you used dark colored items they would absorb the heat.,3
118407,Dark things attract heat and light things don't attract that much heat.,2
118414,Dark colors collect heat,2
118418,"Light colors would make it a little cooler because when you where something dark, it absorbs more light.",4
118416,I think Laura should have a light color car because the sun is atractide to the sun. ,2
118396,you can have tented window ,2
118419,Using a dark colored fabric on the inside of the car because it can keep it cool or park your car in a shade part so your car want be as hot.,2
118404,if is a dark color the sun shine more in a dark color like black,2
118439,The dark fabric and paint absorbs the suns energy and the light colored fabric and paint usually reflects the light.,5
118437,dark colored paint keeps the sun from shinning on it.,2
118438,"We all know that dark colors attract sun heat, so the car has to be a light color. If Laura were to paint her car a light color it would not work because the material of the car will always attract the sun. If you put a light colored fabric over the car it will not make the car hot.",2
118443,"Dark colors in the sun will obsorbe the heat around it. Lightly colored  paint, fabric, etc. will keep the car more cooled than darkly colored paint, fabric, etc. will.",3
118456,I picked light colored paint and fabric because light colors reflect off the sun and dark colors attracts the heat.,3
118455,light colors absorb less heat because black or brown or any dark color absorbs heat and lets it go so it will get hot.,3
118446,Laura should have a light colored interior and exterior because darker colors like black attract heat and paler colors like white reflect heat.,4
118440,you should use light colors because when you use light colors the sun reflects  off of the car. if your car is dark the sun will atract it and it will heat your car up.,3
118451,The dark colored paint warm up faster.,2
118462,"when you are out in the sun,and you are in dark colors, you are more likely to get hotter.  when you were light colors in the sun you are more likely to get less hot than if you are wearing dark color.  so there for if you want to keep your car cooler in the summer get a light shaded car with a light shaded fabric",2
118442,using light colors will help because dark colors capture heat more.,2
118447,Dark colors conduct more heat from the sun.,2
118441,Dark colored paint will absorb the heat on the outside while on the inside the light colored fabric will deflect heat.,3
118452,I think that it is the right choice to put a lighter color paint on the outside because dark colors obsorb the sun.,3
118461,Heat is attracted to darker colors so if she uses light colors the car won't get as hot.,2
118460,Because then she can cover her car so the sun wont hit to much.,2
118464,you should have light colored car so then it is not hot .the inside of the car should be light to.,2
118453,"I would choose light colored paint on the outside to keep it cool in the day, also to support that a dark colored fabric to keep the cool air in.",2
118458,The white fabric will block the heat instead of the the black fabric obsorving the heat.,3
118454,Lighter colors reflect the sun away.,3
118457,light colored fabric is gonna block the heat from getting in the car ,2
118445,"I choose these because the black paint absorbs the heat on the outside and the light colored fabric wont absorb the heat in the car, not letting the heat leave the seat and out into the air.",3
118450,I think Laura should put light-colored paint on her car because if you put dark-colored paint on the car for example black paint the burning light heat from the sun would contrast with the dark paint and make the heat super strong. If you have light color the sun would not have to contrast as much and the heat wouldn't be as much.,2
118459,light color fabric is the anser by the light color bounce of not like the dark fabric because it collects the heat.,2
118463,because the light colored paint could reflect the suns heat,2
118448,"The darker the color the more heat it absorbs and the lighter the color the more heat it reflects so, a light colored fabric and paint would make the car cooler than a dark colored fabric and paint.",4
118444,"the light color of the car will deflect some of the suns rays, and any other heat that manages to get in will be reflected by the light-colored seats.",3
118476,I choose use a light colored fabric on the inside of the car because I heard that dark colors make it even more hot then it already is so that is how I know why I should not be wearing dark clothes on hot days and that is my answer for Lauras car.,2
118481,dark obsorbs heat,3
118535,As everyone knows darker colors attracts more light than lighter colors. so if she had a lighter paint and a lighter fabric the sun will not attract as much as a darker fabric and paint will and will also keep the car cool.,2
118540,I think you should use a light color on the outside and inside because black (or a really dark color) attracts heat.,2
118544,because darker colors absorb more heat the lighter the color the cooler it stays,3
118527,Well I think the light color on the inside will keep it cool because dark colors a tract the sun/heat so if it is dark colors on the inside it would get really hot.,2
118557,By using a light colored paint on the outside of the car it will not atract heat as easily as a dark colored car would.By using a light colored fabric on the inside of the car it will also keep the car cooler than a dark colored fabric car would.,2
118528,"light colors collect the least amount of heat
",2
118531,"I think you should use a light color because dark attracts the sun and light colors deflect the sun. Therefor, it will be cooler inside because there are more lighter colors than dark colors",2
118524,Using a light-colored paint on the outside and having light-colored fabric on the interior will keep the car cool while in the sun apposed to dark paint and dark fabric because dark colors attract the sun.,2
118545,it makes sense because the lighter the cooler. If you have dark cloth than it will be hotter,2
118558,It should be a light covered because a black colored fabric attracts the sun and a light covered fabric doesn't.Same with the paint.,2
118561,"For example if the car is painted white on the outside the heat will bounce off it,and if the fabric is white on the inside it won't absorb it.",2
118525,light color would keep the car cooler because darkness absorbs more sunlight,4
118539,"the dark absorbs light in the inside but the light color will reflect the light so not that much light will get in


",5
118554,the color will make it warm,2
118566,Dark colors make in cars or even cloths make things hotter or make people swet more.,2
118565,0,1
118550,"Using a dark color, like black, will absorb the heat to make Laura's car more hot! Using a light color, like gold, will repel the heat.",3
118551,I think that you should use light colors because the sun won't blend with the light colors.,2
118547,because the sun does not hit the car,2
118560,I choose the light colored because if it was dark the sun would reflect dark color,2
118568,prque esta enel sol,2
118553,"you want it be more dark because the sun doesn't like the dark stuff like windows that cover the passenger's seat so it's not hot.
",2
118546,I chose this because the color on the outside of the car doesn't matter but if you have a light colored fabric that covers your normally dark colored seats the car won't become as hot. ,2
118538,The light color fabric reflects the sun from getting hot.,3
118552,i don't know,1
118563,Dark colors absorb more heat than light colors.,3
118555,It will be using dark-colerd fabric on the inside of the car.,2
118569,I think that if you use light colored paint your car will not be as hot in the inside than dark colored cars.,2
118571,the dark colored paint will act like shade ,2
118559,i dont know,1
118564,A light-colored because black will get hot. ,2
118570,0,1
118585,"because it will reflect the light back into the sun
",2
118590,Light paint reflects sunlight,4
118575,lighter colors like white deflect energy but dark colors like black absorbs energy.,3
118594,because if you put the dark color it wont turn hot and inside the darkness will keep it cool,2
118586,dark color  absorbs sunlight and light color reflects sunlight,5
118595,it would help the car be cool when she come ln because the bright colors afects the sun to come in the car.,2
118578,the darker the color the more heat it attracts. So if she has a lighter interior and exterior she should have a cooler car.,2
118593,Since it is a light color and light fabric it will not heat up as much.,2
118582,so the sun can reflect of the light sun pannel,2
118587,i think your car should be a light colored paint because the sun makes the sun hot.,2
118588,Because dark colors obsorb heat better than light colors.,3
118589,Dark colors like black attract sunlight so light colored interior and paint on the outside will prevent that.,3
118579,The reason I chose light colors is because light colors absorb less heat making it cooler.,2
118603,"cause the less sun light there is the car won't be as hot.



",3
118592,I choose that choice beacuse ex:when people wear black the get hot. That is also why cars get hot too.,2
118584,Light colors on everything will keep the car cool because dark colors attract heat,2
118576,Light colors don't attract the sun but dark colors do. ,2
118599,It is better because if you have dark color like black it will be more hot inside and if you have light colors it wont heat that much.,2
118577,"because light fabric reflects light
",4
118591,I chose that one because it might reflect off the glass or metal,2
118580,I choose that answer because it might reflect off the car using the light coverd paint.,2
118598,The light colors reflect sunlight and heat while the dark colors absorb it.,5
118581,If it's dark then it will attract the sun.,2
118619,light colors don't suck as much solar energy.,3
118608,"Using a dark colored paint on the outside would help Laura keep her car cool. Because of the dark paint the heat will be observed by the paint and keep it out because the paint is solid.
",3
118597,she needs to keep things light so it it dose not get hot,2
118630,if she get the dark colored paint because it is good for the car and keep the car cool.,2
118583,so it does not etract the heat,2
118637,because if it was black it would keep the heat in and if it was light color it would not,2
119017,Light colors doesn't attracted heat.,2
118296,Dark colors obsord heat and light colors don't obsorb as much heat.  ,3
118300,Because you don't want the sun heating your car so put on light colored fabric.,2
118302,"A light colored paint and light colored fabric on the inside of the car would work because dark colors such as black, navy blue, and ect would be a bad choice for the car since dark colors absorb heat. But light colors don't absorb heat.",3
118310,I think the  car should be painted a light color and not a dark color so the sun is not a tracked to the cars dark paint and it wouldn't bleach the dark color off.,2
118304,Dark colors absorb heat and light colors deflect heat so it is wise to have a light-colored car to keep it cool.,3
118313,"Lighter fabric will absorb less radiation than darker fabric. So if I choose light fabric, the car will stay colder than dark fabric.",4
118319,lighter colors do not absorb the heat but darker colors do absorb heat.,3
118297,Using light colored outside and inside paint will make it cooler than having the dark paint absorbing sun light and the make the car hot.,4
118298,"The light colored paint on the outside will reflect the heat back out from the car, also with 
the light colored fabric inside. But if there was dark colored fabric and paint it will
absorb the heat in the car.",4
118311,Use a dark colored fabric because when the sunlight hits the window the fabric obsorbs it and has more power to obsorb it.,4
118305,it would get hotter if sh e used a dark colored paint outside,2
118293,You would want to use light colored paint and light colored fabric because dark colors absorbe heat and light colors don't.,3
118299,Well if you had a dark colored fabric on the inside it would nor reflect as much as the light colored fabric. And for the dark colored cars well that would help just a little but it would still reflect.,3
118309,the fabric can block the sun heat from the window.,2
118307,Because light colors absorb less heat. ,3
118306,"dark colors attract the lite but light colors do not attract sun light.
That is why i chose to use light colors.",3
118308,using a light colored paint will reflect more sun and a dark colored paint will absorb more sun and a light colored fabric will reflect and a dark colored fabric will absorb.,4
118321,"If you put dark paint on the outside it will attract a lot of solar radiation ,and if you put light colored paint it won't attract any solar radiation.Do not use any dark colored fabric because it will attract a lot solar radiation and if you  put light colored fabric it won't attract any solar radiation",3
118312,Using a light colored fabric on the inside of the car will keep the car cool because the dark colors (black) are the ones who attract heat than using a light color.,2
118318,#N/A,1
118303,"I think  that the sun shade should work because the windsheild just blockes the wind but the sun shade just blocks the heat. 
",1
118314,0,1
118301,I chose the colored the light stuff to keep the sun not exactly shining onto the car because dark colors attract the sun.,2
118316,sun is not attracted to light colars as much as dark colars.,2
118320,"If she were to paint the outside of the car nothing would happen.If she put dark colored fabric in the car,the sun would reflect off of the fabric and it would be hot.So that's why I chose light colored fabric.",2
118294,The lighter the color is the more reflective it is. So if the outside of the car is more reflective. The less heat gets trapped  inside.,3
118315,because when making a solar oven my partner and I used dark colors but if you want to cool down your car you should use light colors so it reflects light so that way laura can keep your car from getting to hot.,4
118323,she should use light colored paint because light colors reflect more sun light.,4
118482,i think she should put a dark colored fabric  on the inside so the light wont get in the inside of the car.,2
118478,Darker colored cars absorb the suns radiation.,4
118479,When the sun hits its the sun won't go inside the car.,2
118480,I think she should use a light color so that it does not attract the Sun.,2
118473,because people now that black attracts the suns heat and white reflects the suns heat.,2
118474,if you have a dark collard car the car will heat up ,2
118483,Using light-colored fabric is good because light-colored fabric reflects heat.,3
118470,Laura should use light fabric and light-colored paint because it won't attract as much heat.  Dark colors tend to attract more heat.,2
118472,0,1
118468,"light colored fabric makes it so you are cooler on warm days, but black/dark colors absorbs the heat making the car warmer.",3
118475,Dark colors absorb heat more than light colors do.,3
118477,The reason why I chose using a light color on the outside of the car was because if you have a dark color on the outside dark colors attracts the sun to automatically hit you r car so its better to get a light color. Same goes with the inside color it should also be better to choose a light color as well.,2
118465,"Light colors have very high reflectivity, so they wouldn't absorb as much solar radiation. ",5
118487,a light colored paint would reflect the solar radiation,4
118488,Dark fabric obsorbs the sun and light fabric doesnt.,3
118486,I chose that because light colors don't really absorb the heat so it won't get really hot inside the car as dark colors do absorb the heat and it will get really hot inside the car.,3
118484,I did this because if it is hot light reflexs off of stuff!!!,4
118485,the bright white works like a reflection panal and the sunlight bounces of the white.,4
118490,i think almost everything that is made with the car should be light because if its dark it will observe the heat leaving it hot and the light ones wont be bad or make it really hot inside,3
118467,using light colored fabric will not absorb the heat such as the dark colored fabric that will absorb the heat.,3
118471,Light-colored things reflect heat and darker things absorb heat.,4
118469,"the black on the inside absorbs the heat than ""can"" get in because the white outside reflects the heat away.",4
118466,light things reflect heat and dark things attract heat.,3
118543,I chose that because the light color will reflect the heat but the dark colored will observed the heat and it will cause to heat up ,4
118515,I think it should be a light colored fabric because according to other peoples solar ovens they used dark construction paper on the inside and it was way hotter on degrees than others so maybe the lighter the better.,2
118517,light dosnt attract heat but dark like black does attract heat.,2
118533,the light colored paint will reflect the heat/light.,4
118518,If you were to use dark colors on the car you will attract heat because of the colors and what they are made of the darker colors will attract heat more than the light colors do.,2
118548,Laura should use light colored fabric on the inside because it wont obsorb heat like if you put dark fabric.,3
118522,having a light color car will allow it not to obsorbe heat.same thing with the inside it will get hot. ,3
118562,i think using a light colored fabric to cover the car and a light colored paint becuse it will keep the car cool,2
118526,I picked these answers because the sun likes darker colors not lighter colors so if she dose lighter colors the it won't be as hot in the car.,2
118567,You should use light-colored paint and fabric for your car because light-colored things reflect heat much more than dark-colored things.,3
118516,You should use a light colored fabric on the seats because a color besides black will not attract heat to the car.,2
118521,the fabric will reflect the light and heat away from the car to keep it cool and same with the paint.(i would use a light fabric over the car.),4
118520,#N/A,1
118514,"If you paint your car a light color it will reflect more heat than a dark color. Dark colors absorb heat and that would let the heat pass into the car. Also, if you parked next to a dark car that would attract more sunlight than your lightly painted car.",5
118512,I would use a light colored fabric because the light color will attract less heat and the fabric is on the inside where we sit.,2
118509,The sun will not be attractive.,2
118534,because it will keep the car cool,2
118519,Because dark colors attracks the sun and in the car it will be really hot inside the car.And  the light colors don't attrack the sun a lot.,2
118511,I think this because the darker the car is the hotter it will be in the summer.,2
118542,"I think this because dark colors attrack heat and using a light color won't attrack as much heat, the car will still get hot but just a little bit and not as much as using a dark color ",2
118537,I think that Laura should use a dark color outside her car so when the sun's heat hits the car it will be able to reflect off.,2
118529,"i think that she should use a light-colored fabric that goes on the inside because the light colors don't obsorbe heat well they do but dark colors obsorbe more heat. So, if the fabric is light colored then the car will still be warm but not that much.",3
118536,dark colors absorb the heat energy making it hotter.,4
118523,0,1
118530,"maybe if she do that the light that goes into the windows, they don't going to pass into the car because the color is dark.",3
118510,Dark colors hold more heat. So if you use light colors the heat wont get absorbed as much.,3
118513,Using light colored paint and fabric wont absorb heat as will using dark colored paint.,3
118556,It should be white because the black things absorb the sun and the white does not do that.,3
118549,i think that she should us a light colored paint because the dark colored paint will absorb the heat ,3
118607,the light colored materials will reflect more heat and light then darker materials so the car will stay cooler.,3
118622,Dark colers attract heat so the light colers will reflect more solar radition rather than absorb it.,5
118604,the light colors will reflect the heat.,3
118614,i chose those answers because if you have a dark colored car and lets say leather seat your car is automatically absorbing heat from the sun which makes your car HOT.,2
118628,When you have a light colored car all of the heat will reflect.,3
118632,     I think the should paint the car white because the lighter the color the less heat it atracts ,2
118602,i chose to use a light-colored paint on the outside because if you have a dark colored car it will attract more heat. ,2
118600,It will not take in any heat.,2
118623,I think that she should use light colored paint because the sun is attracted to dark colors. ,2
118613,dark colors atract heat,2
118610,the lighter the color the less light it gets.,3
118618,Dark colors attract heat. Using light colored fabrics and paint would result in a less hot car. Using dark colored fabrics and paint would make your car more hot.,2
118626,      I think it would be better that way it could stay cool.,2
118621,so that the heat does not go on the seats making it to be very hot and color is important because the darker the more heat it creates,2
118611,#N/A,1
118606,She should use a light color on the inside and outside so her seats and the outer part of the car stay cool because dark colors attract heat but light colors don't.,2
118620,because dark attracts heat. ,2
118616,I choice light colored fabric because the fabric will help the sun from reflecting heat into the car.,2
118601,She should use a light colored paint because it will reflect all the heat off the car.,3
118615,"This is the right choice for Laura because, this does not let hot air go inside the car and it will keep the car in a perfect temperature.",2
118624,"First, I chose using light-colored paint on the outside because dark colors can heat things up. Colors like black increase an object's temperature when it is is under the sun. Second, I chose using light-colored fabric on the inside because the darker the color, the more the temperature will increase.",2
118634,#N/A,1
118609,#N/A,1
118612,"the sun is atracted to the dark colors and not the light colors
",2
118947,Dark colors usually absorb heat which is what she doesn't want.,3
118344,"I chose a light colored fabric because the light fabric dose not obsorb the sun as much as the dark fabric.
",3
118337,I picked my answer because I know that dark colors attract heat and light colors repel heat.,2
118358,because dark colors attract heat and light colors don't attract heat.,2
118350,Use light colors because darker colors attract more heat and sunlight and light colors attract less.,3
118353,She should use a light colored fabric on the outside of the car because the light color will not hold in the heat.,2
118346,because the light color fabric inside the car will not observe as many as the black one ,3
118366,The light cover will reflect the solar radiation.,4
118352,The reason I choose the light colored paint and fabric rather then dark colored paint and fabric is because dark colors absorb more heat then light colors while light colors reflect more heat then dark colors.,4
118355,The heat reflects the light.,3
118338,"I picked those choices because light colors usually reflect off the sun, and dark colors absorb the sun, so if you have a dark color, the heat will stay in or, on the car, but if you use light colors, it will knock the hat off of it.",4
118348,I chose that because bright reflects and dark doesn't.,3
118349,Dark colors trap in heat more light colors not as much.,2
118354,because the heat will bounds off so it wont be very warm inside the car.,2
118351,Light colors reflect heat so she should get many light objects in her car.,3
118361,I think you should use fabric because it stop sun light to come in the car so the car is not to hot.,3
118345,This is right because this paint will reflect the heat.,2
118341,The light colors will reflect the sun.,3
118367,because the light fabric will protect the car.,2
118343,"It should be a light color outside the car, like white, because light colors don't absorb the heat like dark colors do.",3
118357,because a back-colored paint or fabric will absorb the heat.,3
118369,#N/A,1
118339,Dark colors absorbs heat so light colors are better. (unless it is cold),3
118372,If the color of the car is light then the heat will reflect and keep the inside cool.,3
118360,the darkness would just atract the heat and make it hot.,2
118356,the light colors reflect heat and light but when dark colors absorb heat and light,5
118347,It will stay cool because the light colors will make the heat bounce of and not stay in the colors.,3
