WISEID,Answer,KIScore
118475,The shiny part will reflect the light- heating up the car.,4
118477,I chose toward the outside because the silver has a reflection on it if you turn it outside the sun is going to hit your car but its going to face somewhere else instead of your car because you put it outside.,4
118465,"It will deflect the light and heat away from the car, keeping it cooler, while the dark side on the inside will suck all the heat from the cabin of the car.",3
118487,shiny surfaces reflect the sun so you wan it facing out,4
118488,I think it should be like this because the sun will reflect from the shiny part back out ,3
118486,I think it should be facing out of the car because the shiny part can reflect the sun off of it so it doesn't get as hot.,4
118484,"I think this because,if the sicky side is in the in side it would not be good.",2
118485,I think its because it can reflect the suns shine and heat.,2
118490,because the fabric shiny thing keeps the sun facing a different direction and keeps the hot air out and cool inside ,3
118467,Because nobody can steal it and because it keeps the inside not get hot.,2
118471,"Shiny things also reflect heat.
",2
118469,0,1
118466,"shiny things also attract light.  so if you wanted to keep your car cool you would use a light colored, not shiny one.",3
118543,if you have it out of the car would have less protection,2
118515,i think it should face the outside because it would probably just reflect off because it is shiny. ,3
118517,"Out of the car so the sun dosn't reflect into the car and reflects away from the car.
",4
118533,because you want the suns rays to reflect of the car,4
118518,The shiny part should shine outside of your car because the shiny part will deflect the sun rays and it will keep your car cooler. ,3
118548,I think the shiny part should stay in because if the shiny part is out the sun can reflect on it.,4
118522,the heat can reflect it,2
118562,"if the sun shines on black it makes the color hot
",3
118526,I picked this answer because the shine part is better on the outside.I know this because the sun likes the shiny part and the sun light reflects off the shiny part.,4
118567,"it should face out of the car,so it reflects the light back out.",4
118516,I think it should face out of the car because when it is shiney it shines on the inside of the car ,2
118521,it will keep the temperature inside the car and the soft side will reflect the light away from the sun,4
118520,The shiny will get into the car and it will be hot.,2
118514,"The shiny side of the sunshade will reflect the sunlight, so it will bounce off the sunshade, and not be able to get into the car keeping the interior cooler than the outside of the car.",4
118512,I think the shinny part will reflect the light which causes heat.,4
118509,The sun will reflect away.,3
118534,because in the outside the cover will create more heat for the car but in the inside the car will not have as much heat as the outside.,2
118519,because then the car will be hot inside  and out side will be hot.,2
118511,I think this answer because it makes the car hotter if you put the shiny side out it will jut make the car hotter. Well that's just my upinion ,2
118542,it should point out of the car because then the sun can reflect of the shiny part and the sun will hit something else ,4
118537,I think it should face out of the car because it will allow the sun to reflect it somewhere else.,4
118529,I think that it should go out of the car because the sun will shine and reflect back.,4
118536,"The shiny part reflects the sunlight, so the sun won't get in the car.",4
118523,the shiny part should be outside soit could reflect the sun,4
118530,because if she put it toward is better and i think toward the car because i sew some people that put them inside the car so i think she might put itn toward the inside the car.,2
118510,It will reflect heat of it is pointing towards the sun.,4
118513,the shiny part will take the heat and not the car.,2
118556,I think that because the tinfoil thing will deflect the sun and go away.,3
118549,i think that it should face out of the car because if the shiny side was pointing inside of the car it will get hot but if it is not facing inside the car the shade will make it cool,2
118607,the shiny side of the sun shade will reflect light out of the car.,4
118622,"The shiny part is like a mirror therefor it would reflect heat, I also see that in other's cars very often.",3
118604,now metal is not warming up,2
118614,she should put it on the outside of the car because if the shiny part is facing out the car it wnt be shining heat into the car,2
118628,"When you put it on the inside it stops the sun from bleaching the inside, but when it is on the outside the sun could eat the material.",3
118632,0,1
118602,i chose out of the because the sun would reaflect of of the shiny part and not heat up the car.,4
118600,It will reflect the light.,4
118623,She should have the shiny side facing the outside because the light will reflect off of it.,4
118613,the shiny reflects the   sun,4
118610,so the light will reflect off the shiny part and go somewhere else,4
118618,I think it should be facing the outside of the car because the shiny material will reflect the light from the sun and make the car less hot,4
118626,"   I think that because if the shiny part faces the inside it will make it more hot, and if it faces the outside it will make it less hot in the car.",2
118621,0,1
118611,0,1
118606,because it will reflect the light away,4
118620,it can get past on outside and wind.,2
118616,I choice the inside of the car because the windshield is suppose to protect the sun from shinning inside through the front window . The heat won't effect the car as much.,2
118601,The screen might reflect light.,4
118615,"Because if it is pointing towards the inside of the car, then that is going to make it hot.",2
118624,0,1
118634,0,1
118609,It'll observe more heat to keep car cool,2
118612,poque elotro lado es oscuro,2
118947,0,1
118344,I chose the inside of the car cause some one can steal it and your car will get really really hot,2
118337,I chose my answer because the shiny part is like a mirror and mirrors reflect and you would want to reflct the sun out of the car.,4
118358,Because the suns energy will reflect right off the car.,4
118350,The shiny part should face the outside of the car because shiny colors reflect more light and if it is facing the outside than it will reflect the light away from the car.,4
118353,It should be out of the car so that the sun can reflecked out,4
118346,The shiny stuff will refreat the heat and light.,3
118366,shiny side is reflectant,3
118352,The shiny part should be outside because it will abosrb the heat.,2
118355,it reflects the heat.,3
118338,"Its kind of like a mirror, it attracts the heat and then shoves the heat off [reflects]. If it reflects off the sun then the heat wont get in the car through the windshield.",4
118348,I chose that because you want the shiny part facing the outside of the car so it wouldn't be as hot.,2
118349,so you dont ruin your cover.,2
118354,because the heat will inside not otside,2
118351,The shiny side should be on the inside because the light will bounce off the shiny part.,3
118361,0,1
118345,It should face out because it will reflect the heat and light  ,4
118341,The shiny side should point outward because it will reflect the heat away from the car.,3
118367,because if you put it outside the sun can make the shade hot and the sun would come through it ,3
118343,"The shiny part is like solar panels, it deflects the sun. Therefor, the sun won't get in the car and make the inside of the car hot.",3
118357,because it would refleckt the sun light,4
118369,So the energy of the sun can bounce of the car and in that way give it shade.,3
118339,It should face out because it will absorb heat better.,2
118372,I think the dull would make the car even hotter beacouse the shiny reflects.,3
118360,because the sun will reflect of the shiny part and the heat will bounce of and not atract heat.,4
118356,The shiny part will reflect light away from the car ,4
118347,So she could not let heat inside the car and not get annoyed by the heat.,2
118371,The shiny part because the dark shiny part is darker then the other side sothe sun id on the sheild and not the car  ,3
118368,out the car,2
118364,it will reflect the sun,4
118362,To reflect the sun out.,4
118397,I think it should be facing out of the car because I see cars with sun shades facing out of the car all the time.,2
118393, The reason the shiny part should be out of the car because it will reflect the sun and it won't take in the heat of the sun.Also if the side that is not shiny it will take in the warmness of the sun which will make it even hotter.,4
118417,because the solor engery will bounce of the car.,3
118403,it should face the outside of the car because then the sun will only reflect on that and not on the car as much .,4
118410,it wont atrack heat,2
118392,well if the shiny part faces the sun the shiny part would reflect the suns light and the car wont get too hot,4
118394,The shiny part reflects light so the car stays cool because the sunlight is not coming inside the car.The car has shade when the shade is up.,4
118413,The out side of the car because when the sun hits the shiny part of the sun shade the sun will bounce right off of the sun shade and go back tored the sun,3
118408,so it will not go throw,2
118409,because it will make the car less hot and it will be cool inside the car,2
118401,The outside because the shade reflects the sunlight away from the car.,3
118405,it should face the out side of the car because then it obsores the sun light on the shinny side and it wont heat the car . But if you put the shinny side facing the inside of the car it will heat the inside of the car .,3
118402,Because the sun is reflecting of the shiny part,4
118406,"The shiny side should be outside the car because, if its inside the window well take in the heat and push it inside the car, but if its outside it will block the heat before it touches the window.",2
118400,The shiny side should face out of the car because the shine gets sun rays attracted and if the shiny part faces the car the car will be hot.,3
118415,I chose this answer because the shiny side will reflect light out ,4
118398,I think out the car because if it has toward the car it would get hot but it has out the car the car would be could,2
118395,Toward the outside so the rays from the sun don't go in and they reflect of of the shiny side.,4
118412,so the sun wont heat up  the inside of the car,3
118391,It should face out side the car because it reflects the sunlight flashing it somewhere else.,4
118411,The shiny part reflects the light and heat,4
118407,It will reflect the light.,4
118414,The shiny side absorbs heat.,2
118418,The shine would reflect and make the heat go away.,3
118416,she should put them out of the car because then it would keep the sun out,2
118396,"put  it toward the window
",2
118419,"Yes,but it inside of the car because so it wont be that hot.",2
118404,the wind will blow it or a person can take it.,2
118439,"If the shade faces the outside of the car it reflects light, but if it faces the inside the gray side will let it in.",4
118437,If its shining in the car it makes the car hotter,2
118438,The shine of the sun shade will attract the sun and make her car hot if she left the shiny part facing the outside of the car. If she wants to keep it normal temperature she should face the shiny part on the inside of the car,3
118443,The reflection of the sun can heat up the car because the reflection of the sun is like the sun it self but not really.,4
118456,"It's better to let it face out because when the sun reflects it, the heat bounces off the shiny part.",3
118455,the light and heat will reflect off of her car to keep it cool.,4
118446,"The shiny, aluminum-like part of the sun shade should face the outside of the window to reflect the light away from the cars interior.",4
118440,"I think that when Laura puts the sunshade up she should put them in the inside of the car because if you put them on the outside one someone could steal it, two if there is wind it could blow away, three it will heat the shade up and eventully the car will be hot",2
118451,So the sun reflet off of the  car.,3
118462,i think toward the outside of the car because then the sun will catch on the shiny part and reflect away from the car,4
118442,so the sun reflects off the shiny part,4
118447,The shiny part is reflecting the sun out of the car,4
118441,The shiny fabric will delflect the heat.,2
118452,i think that it should point twords the outside of the car because it deflects the sun,3
118461,The heat will be reflected by the shiny side.,3
118460,Because then if it is on the shiny side it can atrack sunlight and then get hot.,3
118464,toward the outside of the car so then the shiny isn't  facing the car so then it is net hot,2
118453,Because the shiny part would not let the hot part of the sun in the car the unshiny side would.,3
118458,The light reflecting of the shiny side will go into the car and heat it from the glare if place towards the inside of the car.,4
118454,It will reflect the sun away.,4
118457,put in side the car because if u put it inside it will get hot in the car,2
118445,"I would shine the sun shade out of the car because it would deflect the heat and if I would turn it in towards the car, it would magnify the heat in the car (like a magnifying glass).",2
118450,I think it should be on the outside of the car because if it was on the inside it would absorb the heat and reflect inside making the car hot.,3
118459, you put inside the car because it has material so it could protect was inside not the inside.,2
118463,because the suns light will reflect from the shiny part the sun shade ,4
118448,The shiny side would reflect the suns rays and not absorb as much heat.,4
118444,the shiny side will deflect the light like a mirror,3
118476,I think outside to keep the hotness outside of the car,2
118481,then the sun will reflect off the shade.,4
118535,"if the shiny part was facing out, the sun will bounce off of the sun shade and not onto the car.",3
118540,The shiny side goes on the outside because it will deflect the sunlight from the car so the car doesn't heat up and the not shiny side should face on the inside.,3
118544,because the sun and heat will reflect of of it,4
118527,so the heat will reflect of of the shiny part so the heat will not be in the car it will be out of the car.,2
118557,If the shiny part faces the outside of the car than the sunlight will reflect the sunlight away from the car.,4
118528,to reflect the sun away from the car,4
118531,I think that it should be facing the outside of the car because it will deflect the sun because it is made of aluminum.,3
118524, The shiny side of the windshield should face the outside of the car because the shiny side reflects the sun.,4
118545,I have seen dome people have them inside mostly. If you leave it outside it might get stolen.,2
118558,Out of the car because the the window doesn't get hot and so does the light fabric.,2
118561,If the the shiny part of the windshield shade faces outside of the car it'll reflect the heat away from the car.,3
118525,shinyness reflects the solar energy off,4
118539,it will reflect the light towards the sun. If the non shiny was there it would go through.,3
118554,reflection,2
118566,The sun will reflect on the shiny part and make it heat up alot.,4
118565,0,1
118550,"It will repel the heat from the outside, in.",2
118551,I think that it should face outside because it will reflect off of it.,3
118547,so the windsield outside the window gets warm not the window ,2
118560,it shold be inside ,2
118568,porque nocalienta el caro,2
118553,it's going to be out because the the shiny part is going to heat it up in there so it's inside the car,2
118546,The sun reflects off of anything shiny so you have have the sun shade facing towards the sun so that the car doesn't get hot.,4
118538,The heat wont be able to get inside the car.,2
118552,i don't know,1
118563,I said outside because the shiny part absorbs the heat and un-shiny keeps out the heat.,2
118555,it would be toward the inside of the car because the light would bereflecting to the glass to th esun,4
118569,I think that the inside because if you put the screen on the outside people could steal it.,2
118571,"the shiny part reflects the sun in a different direction,so if it is facing out of the car than it will reflect the sun",4
118559,i dont know,1
118564,Because so the outside will be hot.,2
118570,0,1
118585,because its helpful to reject the light,3
118590,the shiny part will reflect the suns rays,4
118575,it will face out of the car because the shiny part will reflect the light.,4
118594,because if you put it like that outside it wont do any effect and if you put it inside it well keep it cool,2
118586,"because you want to use the sun shade 
",2
118595,having them toward the inside of the car because then the sun wouldn't come in and if there inside the car there more safe.,2
118578,toward the inside of the car so the sunlight bouncing off the window wont reach the inside of the car as much.,3
118593,Since the shiny part is not facing the car it will not heat up,2
118582,so it can reflect,3
118587,l think the windsheld should go on the outside because thats how it`s suposed to go,2
118588,Because the shiny part reflects the sun in lie a doorway for it.,4
118589,The shiny part will reflect the sunlight of the windshield and keep heat from the sun out of the car.,2
118579,It should face out the car because the shiny side will reflect light.,4
118603,if its facing outside of the car it wont be as hot,2
118592,It will cover the inside so that the car from the inside will not get to hot. ,2
118584,I chose this because the sun will reflect off shiny side outside of the car ,4
118576,You should face the shiny part outside so the sun reflect off of it.,4
118599,It is better because if it is outside the windshield would be more hot and if it was inside it would be a little bit of hot.,2
118577,"The shiny part will reflect light and not allow the car to heat
",4
118591,it should be out of the car so it gets the suns energy,3
118580,"because the sun cant get in.

",3
118598,"It should be facing out of the car because if it's facing towards the car, it'll heat the car up.",2
118581,It should be in the car so that it doesn't get hot and let the car get hot.,2
118619,So they don't heat the inside of the car,2
118608,"The sun shades shiny side should face the inside because the the non-shiny side will help to cool the steering wheel because the shiny part will help block even if it come out of the soft side.
",2
118597,she needs to put the shinny part outside so it dose not get hot,2
118630,if she toward the inside of the car the seets of the car are going to bee fresh.,2
118583,so it does not reaflect into the car,3
118637,because if it was toward the inside it will be hot,2
119017,To reflect the sun away.,4
118296,The shiny part should be facing out so that it reflects heat away from the car.,3
118300,Because you don't want the heat to get in your car.,2
118302,If the shiny part where to be facing the inside of the car then the Sun shade would have no use. So the shiny part would have to face the outside of the car so that the Sun could reflect of the Sun shade.,4
118310,i know that the shiny part should face outside and not inwards the car to make the sun bounce off the car to keep it cool and not keep the seats or wheel burning hot.,3
118304,It should face out so the SR is deflected.,3
118313,"Shiny parts will absorb sunlight and make the car hot so if I put the dull side out, it will not absorb much radiation.",3
118319,the shiny side is the reflective side so you want it to reflect the heat out.,3
118297,Because she wants the sunlight outside if her car to stay outside by using a reflector to keep the sunlight off the car.,3
118298,It should be toward the inside of the car because the sun will bounce away from the car.,3
118311,out of the car because when the sunlight hits the wind shield the solar energy reflects back and keeps the car from heating up.,4
118305,it has to be inside so it won't get hot inside.,2
118293,Well the shiny side reflects light but the other side dose not so you would want to reflect the sun light away from the car. ,4
118299,Well if you had on the outside someone might steal it or it might just nor stay on but if you had on the inside it would be so much better and also no one would steal it.,2
118309,"because if it was outside it could blow away when your driving.
",2
118307,Because the shiny side can reflect heat away from the car.,3
118306,the shine part should face the out side of the car so it can reflect the heat back to the sun.,3
118308,if you have it facing the outside of the car it will reflect and if you had it facing towards the inside of the car it will absorb,3
118321,Because if you towards the car it will attract a lot of solar radiation and if you put it out the car it won't attract no solar radiation ,3
118312,The not so shiny part should be facing the inside because the shiny part is kind of like tin foil so it should be reflecting the solar radiation.,4
118318,#N/A,1
118303, i think that the sun shade should out of the car because she wonts the heat out of her car and so the sun shade should go out of the car.,2
118314,0,1
118301,I think that laura should have the shiny part facing the inside and not the outside because shiny things attract the sun.,3
118316,it should shine on the out side of the car because it will reflect the sun off it.,4
118320,They would go on the inside of the car because it would be more cool in the car.,2
118294,The sunlight will be reflected before the heat gets inside the car.,4
118315,if Laura were to face the shiny part toward the inside of the car...it would be the perfect solar oven so Laura would have to face the shiny part AWAY from the car so that it doesn't happen ,4
118323,the shiny side should face the outside because it reflects more sun light.,4
118482,so it wont fall of the car.,2
118478,The shiny side will reflect heat from the car.,3
118479,"It will not go inside the car that way and it will stay cool but, it could also get hot from the sides",2
118480,It should be facing out of the car so it can reflect the Suns rays away from it.,4
118473,because if its out side the wind will blow it away in the inside she can just stick it.,2
118474,because it will keep the car cool,2
118483,The shiny part will reflect the heat.,3
118470,The shiny part should face out of the car so it can reflect back the sunlight.,4
118472,0,1
118468,It should be out of the car because the shiny part will make the car hotter because the shiny part will reflect the sunlight into the inside of the car that makes the car warmer qand she wants the car to not be burning hot inside.,4
118475,So it reflects the light out of the car.,4
118477,I think it should face the outside of the car because if you dont put the shiny part of the shade thingy the sun will just zoom right in into your car cause it doesnt have the shiny part facing outwards. So I suggest facing it outside.,3
118465,"It will reflect the solar radiation away from the car's interior.
",4
118487,then the solar radiation would reflect out of the car,4
118488,It should face this way because if it faces the other way the sun will reflect on it making it hot on the inside ,4
118486,Out of the car because it can reflect the heat and energy getting in the car and the not shiny part won't reflect the heat and energy as much as the shiny part.,4
118484,I did this because the light est should go on the out side...,3
118485,"out of the car because, the sunlight  will bounce off the shiny part.",3
118490,i think the outside of the car because the shiny part will keep the sun facing a different way so it doent get hot inside leaving it fresh inside and not really hot,2
118467,it should face the outside because it will reflect the light somewhere else and not the car.,4
118471,Shiny things also reflect heat.,3
118469,then the heat reflects away.,3
118466, light reflects on shiny things.,4
118543," It should face out of the car because the heat will reflect because its like the color of metal , and metal reflects so that's why i think that.",3
118515,"i think the shiny part should face the outside, not only because where ever i go i usually see other cars with the shiny part facing the outside, but also because it just sounds right to put the shiny part outside so the heat reflects.",3
118517,it will reflect the heat of the car.,3
118533,so the light/heat can reflect off.,4
118518,"Having the shiny part facing out if the car will reflect the heat more the the non shiny part of the sun visor, if you did put the non reflective part facing out it will absorb the heat and make your car like an oven,",4
118548,I think it should face out of the car because it will reflect and wont obsorb the heat.,3
118522,out of the car because the heat will reflect,3
118562,i think toward the outside of the car becuase it will block the sun from getting in the car.,3
118526,I picked this answer because the sun will reflect off the shiny part and not a lot of heat will come in to the car.,4
118567,The shiny part should face the outside of the car so it reflects the heat out.,3
118516,I think the shiny part should go tords the outside the car so the heat can reflect off the car.,3
118521,she should put the shiny part facing the inside of the car because if she put it toward the outside of the car the heat would be absorbed into the metal. ,2
118520,#N/A,1
118514,I f the shiny shade is facing the outside of the car it will reflect sunlight back out of the car instead of letting it get absorbed by the windshield or the dark side of the sunshade.,5
118512,"The shinny part should face outside of the car because the shine will reflect the solar radiation and not absorb                         








I think the shinny side would reflect the solar radiation causing the car to be cooler.



",5
118509,It will reflect the sunlight.,4
118534,beacse then it wont reflect light,4
118519,because it will keep the inside cooled down and not in the outside.,2
118511,I think this because my grandma has one of these and and she faces the shiny part inwards.,2
118542,I think this because the solar radiation will hit the shiny part and reflect some where else.,4
118537,"I think it should go out of the car because when the sun's heat hits the windshield it will be able to reflect off.
",2
118529,Well it should face the outside because the heat will hit it but then it will reflect the heat. The sun's radiation will hit the shiny part but then the radiation will reflect.,4
118536,"if it is facing outside, the heat will be stored.",2
118523,0,1
118530,"because if she do that the light is not going into the car, because is like a tin foil.",4
118510,If she faces it outwards it will reflect the heat and light so it keeps the car cool.,4
118513,"Using it out of the car , it will absorb the heat rather then the car.",2
118556,It should be to the outside because the shiny thing can reflect the heat away from the car,3
118549,i think this because if you put the shiny side face outside then the heat will reflect,3
118607,putting the shiny part facing outward will mean the shiny material will reflect more light and heat.,4
118622,She should have it faceing the outside of the car because it will reflect heat.,3
118604,the shiny one will reflect all the radiation and if on the out side all of the sun woulbe free to leave and not bloked by the sun,4
118614,if the shiny part is facing the outside of the car it will reflect the heat the other way so the heat wont get into the car it will go away from it.,3
118628,"When it is on the inside of the car it will protect the car and keep it cool, bet when it is on the outside it might not cover everything, or it might get damaged.",2
118632,it should be inside because there is actually a surfuce to put in on,2
118602,"i chose the shiny part to face out of the car because the shiny part, of the sun shade, the sun will reflect off of the shiny part and no heat traped in the car.",5
118600,It will reflect the heat and light.,4
118623,The shiny part will reflect the light off of the car.,4
118613,it reflect the heat,3
118610,so the shiny part reflects the SR and leaves the car cool.,4
118618,"If the reflection were to face the inside of the car, it would make the car heat up. The reflection should face the outside because of this.",2
118626,      That way the shiny part can reflect back to the sun and not to the car.,4
118621,put the reflecting side on the out side of the car so it can reflect the heat and make it not as hot,3
118611,#N/A,1
118606,"if she put it on the outside it would attract heat  and make her car very hot but, towards the inside wont allow heat to hit it keeping the car cool.",2
118620,so it dosn't get hot and reflection will get it hot.,2
118616,The shiny part will reflect the sun to bounce the heat from warming the car.,4
118601,The shiny windshield will reflect heat off the windshield causing heat to leave the car.,3
118615,"If the shiny part is on the out side, then the heat will reflect and will go inside the car and if it is facing the opposite direction the the heat will not reflect.",3
118624,"I chose this answer because the shiny part will reflect the sun's light forward. Using the shiny part to face forward will keep the car from getting too warm, based on what I've learned so far.",5
118634,#N/A,1
118609,#N/A,1
118612,she sould have it on the inside so the car can reflect the sun from the in side ,4
118947,"Well, an object can't be shiny in the first place unless it was really good at reflecting light, we know this because the only reason it is shiny is because it is reflecting the sun into your eyes.",4
118344,because if it is on the out side some one can steal it.,2
118337,I picked my answer because the shiny part is like a mirror and mirrors reflect and you wantt o relfect the sun out of the car.,4
118358,Because the heat will  just reflect right of the car.,3
118350,The shiny side should face the outside so it reflects the heat away from the car.,3
118353,If the shiny part is facing the outside of the car it is a reflection so the sun will come in and go out of the car.,4
118346,"because the shiny stuff will reflect the sun light so the car will not observe as many heat
",4
118366,The reflective part will reflect the solar radiation.,4
118352,The reason the shiny shade should face the outside of the car is because the shiny shade will reflect more heat out of the car.,3
118355,The heat will reflect away and not in.,3
118338,"The shiny one because it acts like a mirror which reflects the sun so the heat won't absorb it, but if you put it inside the car, it will reflect more heat, because its making the windshield double layered, so if the heat were to go through the glass it would reflect back in the air.",4
118348,outside of the car because the shinny part reflects. ,3
118349,First of all you dont want the shades stolen and seconed it work better for some reason,2
118354,so the heat will bounds off the car,2
118351,"Then the sun will reflect the light so none of it goes inside the car.
",4
118361,I think it is toward the inside of the car because it is stoping the light sides and the front window as will.,3
118345,the shiny part should face out because it will reflect the heat and the not shiny pat will obsorb it.,3
118341,The shiny side will reflect the SR and IR.,4
118367,because if u use the shade out of the car the car will be hot.,2
118343,"The shiny part should face outside because it'll reflect the sun from making the inside of the car hot. Like, if Laura didn't have a sun shade, the sun would heat up the car and make the steering wheel and the seat belt hot. ",4
118357,the shiny one will reflect the light and heat and not absorbest,5
118369,#N/A,1
118339,It will not let access heat into the car.,2
118372,the shiny part should face the outside beacouse the shiny part reflects and the dull side gathers heat.,3
118360,the sun will reflect of the shiny part and keep heat and sun from getting to the inside of the car.,4
118356,the shiny reflects heat because it is matalic colored,3
118347,It helps because the shade will bounce of the shiny part and go away. If the shiny part faces the inside the sun heat will go inside and will bounce around the inside instead of bouncing away.,3
118371,toward the outside of the car because it will atract the heat and keep th car cool.  ,2
118368,toward the inside of the car.,2
118364,because it will reflect the sun away,4
118362,#N/A,1
118397,"I have seen people use it this way and it works so that is
 why I chose this way.",2
118393,  The shiny part should be on the out side because it will reflecit the sun and not obsorb the heat from the sun.,5
118417,0,1
118403,It should be facing the outside of the car because it will mainly attract the shiny part but not the car.,2
118410,it woold help it reflecthot air so it wont let heat in.,3
118392,#N/A,1
118394,The shiny part reflects the sunlight.,4
118413,out of the car because the sunlight will be reflected,4
118408,so it dose notreflk in,3
118409,because some one could take it,2
118401,"The not shiny side should face the sun because the other one would reflect and obsorb energy making it hotter in the car but the not shiny one wouldn't obsorb or reflect sunlight.
.",3
118405,it should be faceing the outside because then the sun wont odserve the heat as much . the car will stay cool,3
118402,Because you want the suns heat reflecting away from the car,2
118406,Toward the inside of the car so the heat will bounce of the reflector of the car instead of some coming trough the side parts.,3
118400,It should be facing the outside so it can reflect the sun light off of the car.,4
118415,The shiny side should face the outside of the car because the shiny side would reflect the Solar Radiation outside of the car.,4
118398,out of the car because it will reflict and it will have the car cool,3
118395,It should be toward the outside so the light reflects off the shiny shade. Also so their wont be as much heat  on the inside.,4
118412,so that it doesnt hit the inside of the car,2
118391,It should be pointed outside the car because that shiny part can help even more to reflect the sunlight.,4
118411,The shiny part reflects the heat away from the windshield.,3
118407,The shiny will reflect the sun's glare from the insides of the car.,4
118414,Some one could take it.,2
118418,The shine will cause the heat to bounce away.,2
118416,So the sun reflex out of the car instede in the car.,3
118396,it should face the out side becuse it wont obser inside the car ,2
118419,It should go toward the inside of the car because the heat would refiton would not be as hot.,3
118404,why because people can still it or the wind can low it,2
118439,the outside because it will reflect,3
118437,it will reflect the sun out of the car                                                                                                ,4
118438,There is no light on the inside of the car.,3
118443,"The solar radiation can be reflected from the shiny side toward the sky and not towards the inside of the car
",4
118456,The shiny part should be facing out of the car because the sun would reflect off of it.,4
118455,0,1
118446,The shiny part should face the outside of the car to reflect the sunlight out the car.,4
118440, think you should put the shinny things toward the inside of the car because there is no sun there,2
118451,So sun refeces off the car,3
118462,when the shiny part is going out that will reflect the sun off the car keeping it cooler.,4
118442,so the sunlight reflects off of the windsheild,4
118447,If the shiny part is facing out it will bounce the heat away from the car.,2
118441,Outside because the shiny fabric reflects heat instead of absorbing heat.,3
118452,it should point on the outside because it reflects the sun,4
118461,The shiny part will reflect the heat back and it wont come in.,4
118460,Toward the car because if you put the shiny part toward outside you can attract even more sunlight.,3
118464,it should be out because if it is in then it is going to be hot.,2
118453,The shiny side because it keeps the sun out by reflecting it somewher else.,4
118458,The sun shade will reflect the sun and make the solar radiation into heat if placed towards the car.,5
118454,"The light reflects of the shiny part
",4
118457,Inside the car so the solar radiation will not get in the car,3
118445,"The shiny side would point the heat outside of the car, not heating it.",2
118450,I think the shiny part should face the inside so the shiny part won't reflect the heat back onto the car and make the car hotter.,2
118459,"You use it toward the car because when you use it outside it can blown out by wind, when you use inside the it can concertrate to reflect the heat of the car and it built to be inside the car.",3
118463,because the shiny part of the sun shade will reflect the the light of the sun and keep the car cool,4
118448,Out of the car because it will reflect the light out of the car and not in to the car.,4
118444,The shiny side will reflect the light and heat.,4
118476,It should face the inside of the car cause it has to observe the suns heat.,2
118481,the shiney side will reflect back out of the car,3
118535,"If the shiny part was facing the inside of the car, the sun/heat would reflect into the car. If the shiny part was facing outside of the car it would reflect OFF of it.",5
118540,You should put the shiny part on the outside because the shiny part will reflect the heat hitting the sunlight away from the car.,4
118544,it should face outside the car so the sun rays will bounce of and it not bounce of toward the inside of the car. ,3
